userid,itemid,rating,Time,Location,Companion
1119,tt0319262,1,Weekend,Cinema,Family
1119,tt0800369,1,Weekend,Cinema,Family
1119,tt0407304,1,Weekend,Cinema,Family
1119,tt0266543,1,Weekend,Cinema,Family
1119,tt1657301,1,Weekend,Cinema,Partner
1119,tt0319262,1,Weekend,Cinema,Partner
1119,tt0800369,1,Weekend,Cinema,Partner
1119,tt0407304,1,Weekend,Cinema,Partner
1119,tt0266543,1,Weekend,Cinema,Partner
1049,tt1657301,1,NA,NA,NA
1049,tt3793764,1,NA,NA,NA
1049,tt0232500,1,NA,NA,NA
1049,tt0111161,1,NA,NA,NA
1049,tt0993846,1,NA,NA,NA
1049,tt0211915,1,NA,NA,NA
1049,tt0388795,1,NA,NA,NA
1049,tt0109830,1,NA,NA,NA
1049,tt1707386,1,NA,NA,NA
1049,tt0138097,1,NA,NA,NA
1049,tt0120338,1,NA,NA,NA
1049,tt0213149,1,NA,NA,NA
1049,tt1499658,1,NA,NA,NA
1049,tt1478338,1,NA,NA,NA
1049,tt1657301,1,Weekday,Home,Family
1049,tt3793764,1,Weekday,Home,Family
1049,tt0232500,1,Weekday,Home,Family
1049,tt0111161,1,Weekday,Home,Family
1049,tt0993846,1,Weekday,Home,Family
1049,tt0211915,1,Weekday,Home,Family
1049,tt0388795,1,Weekday,Home,Family
1049,tt0109830,1,Weekday,Home,Family
1049,tt1707386,1,Weekday,Home,Family
1049,tt0138097,1,Weekday,Home,Family
1049,tt0120338,1,Weekday,Home,Family
1049,tt1657301,1,Weekday,Cinema,Partner
1049,tt3793764,1,Weekday,Cinema,Partner
1049,tt0232500,1,Weekday,Cinema,Partner
1049,tt0111161,1,Weekday,Cinema,Partner
1049,tt0993846,1,Weekday,Cinema,Partner
1049,tt0211915,1,Weekday,Cinema,Partner
1049,tt0388795,1,Weekday,Cinema,Partner
1049,tt0109830,1,Weekday,Cinema,Partner
1049,tt1707386,1,Weekday,Cinema,Partner
1049,tt0138097,1,Weekday,Cinema,Partner
1049,tt0120338,1,Weekday,Cinema,Partner
1049,tt1657301,1,Weekend,Cinema,Partner
1049,tt3793764,1,Weekend,Cinema,Partner
1049,tt0232500,1,Weekend,Cinema,Partner
1049,tt0111161,1,Weekend,Cinema,Partner
1049,tt0993846,1,Weekend,Cinema,Partner
1049,tt0211915,1,Weekend,Cinema,Partner
1049,tt0388795,1,Weekend,Cinema,Partner
1049,tt0109830,1,Weekend,Cinema,Partner
1049,tt1707386,1,Weekend,Cinema,Partner
1049,tt0138097,1,Weekend,Cinema,Partner
1049,tt0120338,1,Weekend,Cinema,Partner
1049,tt0213149,1,Weekend,Cinema,Partner
1049,tt1499658,1,Weekend,Cinema,Partner
1049,tt1478338,1,Weekend,Cinema,Partner
1049,tt0213149,1,Weekday,Home,Partner
1049,tt1499658,1,Weekday,Home,Partner
1049,tt1478338,1,Weekday,Home,Partner
1049,tt0213149,1,Weekend,Home,Partner
1049,tt1499658,1,Weekend,Home,Partner
1049,tt1478338,1,Weekend,Home,Partner
1008,tt1190080,1,NA,NA,NA
1008,tt0120912,1,NA,NA,NA
1008,tt0266543,1,NA,NA,NA
1008,tt0268380,1,NA,NA,NA
1008,tt0441773,1,NA,NA,NA
1008,tt1453405,1,NA,NA,NA
1008,tt0110357,1,NA,NA,NA
1008,tt1232829,1,NA,NA,NA
1008,tt0382625,1,NA,NA,NA
1008,tt0232500,1,NA,NA,NA
1008,tt0120338,1,NA,NA,NA
1008,tt0088763,1,NA,NA,NA
1008,tt1596343,1,NA,NA,NA
1008,tt2574698,1,NA,NA,NA
1008,tt0454848,1,NA,NA,NA
1008,tt1190080,1,Weekend,Cinema,Alone
1008,tt0120912,1,Weekend,Cinema,Alone
1008,tt0266543,1,Weekend,Cinema,Alone
1008,tt0268380,1,Weekend,Cinema,Alone
1008,tt0441773,1,Weekend,Cinema,Alone
1008,tt1453405,1,Weekend,Cinema,Alone
1008,tt0110357,1,Weekend,Cinema,Alone
1008,tt1232829,1,Weekend,Cinema,Alone
1008,tt0382625,1,Weekend,Cinema,Alone
1008,tt0232500,1,Weekend,Cinema,Alone
1008,tt0120338,1,Weekend,Cinema,Alone
1008,tt0088763,1,Weekend,Cinema,Alone
1008,tt1190080,1,Weekend,Home,Family
1008,tt0120912,1,Weekend,Home,Family
1008,tt0266543,1,Weekend,Home,Family
1008,tt0268380,1,Weekend,Home,Family
1008,tt0441773,1,Weekend,Home,Family
1008,tt1453405,1,Weekend,Home,Family
1008,tt0110357,1,Weekend,Home,Family
1008,tt1232829,1,Weekend,Home,Family
1008,tt0382625,1,Weekend,Home,Family
1008,tt0232500,1,Weekend,Home,Family
1008,tt0120338,1,Weekend,Home,Family
1008,tt0088763,1,Weekend,Home,Family
1008,tt1596343,1,Weekday,Home,Partner
1008,tt2574698,1,Weekday,Home,Partner
1008,tt0454848,1,Weekday,Home,Partner
1008,tt1596343,1,Weekend,Home,Partner
1008,tt2574698,1,Weekend,Home,Partner
1008,tt0454848,1,Weekend,Home,Partner
1070,tt3793764,1,NA,NA,NA
1070,tt0110357,1,NA,NA,NA
1070,tt1232829,1,NA,NA,NA
1070,tt0405422,1,NA,NA,NA
1070,tt1596343,1,NA,NA,NA
1070,tt0114369,1,NA,NA,NA
1070,tt0109830,1,NA,NA,NA
1070,tt0120338,1,NA,NA,NA
1070,tt1375666,1,NA,NA,NA
1070,tt0133093,1,NA,NA,NA
1070,tt0114148,1,NA,NA,NA
1070,tt0362165,1,NA,NA,NA
1070,tt1133985,1,NA,NA,NA
1070,tt3793764,1,Weekday,Home,Alone
1070,tt0110357,1,Weekday,Home,Alone
1070,tt1232829,1,Weekday,Home,Alone
1070,tt0405422,1,Weekday,Home,Alone
1070,tt1596343,1,Weekday,Home,Alone
1070,tt0114369,1,Weekday,Home,Alone
1070,tt0109830,1,Weekday,Home,Alone
1070,tt0120338,1,Weekday,Home,Alone
1070,tt1375666,1,Weekday,Home,Alone
1070,tt0133093,1,Weekday,Home,Alone
1070,tt3793764,1,Weekend,Home,Family
1070,tt0110357,1,Weekend,Home,Family
1070,tt1232829,1,Weekend,Home,Family
1070,tt0405422,1,Weekend,Home,Family
1070,tt1596343,1,Weekend,Home,Family
1070,tt0114369,1,Weekend,Home,Family
1070,tt0109830,1,Weekend,Home,Family
1070,tt0120338,1,Weekend,Home,Family
1070,tt1375666,1,Weekend,Home,Family
1070,tt0133093,1,Weekend,Home,Family
1070,tt3793764,1,Weekend,Cinema,Family
1070,tt0110357,1,Weekend,Cinema,Family
1070,tt1232829,1,Weekend,Cinema,Family
1070,tt0405422,1,Weekend,Cinema,Family
1070,tt1596343,1,Weekend,Cinema,Family
1070,tt0114369,1,Weekend,Cinema,Family
1070,tt0109830,1,Weekend,Cinema,Family
1070,tt0120338,1,Weekend,Cinema,Family
1070,tt1375666,1,Weekend,Cinema,Family
1070,tt0133093,1,Weekend,Cinema,Family
1070,tt0114148,1,Weekday,Cinema,Alone
1070,tt0362165,1,Weekday,Cinema,Alone
1070,tt1133985,1,Weekday,Cinema,Alone
1070,tt0114148,1,Weekend,Home,Family
1070,tt0362165,1,Weekend,Home,Family
1070,tt1133985,1,Weekend,Home,Family
1070,tt0114148,1,Weekday,Home,Partner
1070,tt0362165,1,Weekday,Home,Partner
1070,tt1133985,1,Weekday,Home,Partner
1005,tt0454876,1,NA,NA,NA
1005,tt0181689,1,NA,NA,NA
1005,tt0120912,1,NA,NA,NA
1005,tt1657301,1,NA,NA,NA
1005,tt3793764,1,NA,NA,NA
1005,tt0800369,1,NA,NA,NA
1005,tt0441773,1,NA,NA,NA
1005,tt0378194,1,NA,NA,NA
1005,tt0293662,1,NA,NA,NA
1005,tt3510098,1,NA,NA,NA
1005,tt0088763,1,NA,NA,NA
1005,tt1375666,1,NA,NA,NA
1005,tt1055369,1,NA,NA,NA
1005,tt2557490,1,NA,NA,NA
1005,tt1924435,1,NA,NA,NA
1005,tt0138097,1,NA,NA,NA
1005,tt0367594,1,NA,NA,NA
1005,tt0454876,1,Weekend,Cinema,Family
1005,tt0181689,1,Weekend,Cinema,Family
1005,tt0120912,1,Weekend,Cinema,Family
1005,tt1657301,1,Weekend,Cinema,Family
1005,tt3793764,1,Weekend,Cinema,Family
1005,tt0800369,1,Weekend,Cinema,Family
1005,tt0441773,1,Weekend,Cinema,Family
1005,tt0378194,1,Weekend,Cinema,Family
1005,tt0293662,1,Weekend,Cinema,Family
1005,tt3510098,1,Weekend,Cinema,Family
1005,tt0088763,1,Weekend,Cinema,Family
1005,tt1375666,1,Weekend,Cinema,Family
1005,tt1055369,1,Weekend,Cinema,Family
1005,tt0454876,1,Weekend,Cinema,Partner
1005,tt0181689,1,Weekend,Cinema,Partner
1005,tt0120912,1,Weekend,Cinema,Partner
1005,tt1657301,1,Weekend,Cinema,Partner
1005,tt3793764,1,Weekend,Cinema,Partner
1005,tt0800369,1,Weekend,Cinema,Partner
1005,tt0441773,1,Weekend,Cinema,Partner
1005,tt0378194,1,Weekend,Cinema,Partner
1005,tt0293662,1,Weekend,Cinema,Partner
1005,tt3510098,1,Weekend,Cinema,Partner
1005,tt0088763,1,Weekend,Cinema,Partner
1005,tt1375666,1,Weekend,Cinema,Partner
1005,tt1055369,1,Weekend,Cinema,Partner
1005,tt2557490,1,Weekday,Home,Alone
1005,tt1924435,1,Weekday,Home,Alone
1005,tt0138097,1,Weekday,Home,Alone
1005,tt0367594,1,Weekday,Home,Alone
1005,tt2557490,1,Weekend,Cinema,Partner
1005,tt1924435,1,Weekend,Cinema,Partner
1005,tt0138097,1,Weekend,Cinema,Partner
1005,tt0367594,1,Weekend,Cinema,Partner
1026,tt0356910,1,NA,NA,NA
1026,tt0319262,1,NA,NA,NA
1026,tt0800369,1,NA,NA,NA
1026,tt1232829,1,NA,NA,NA
1026,ttnanana1,1,NA,NA,NA
1026,tt0232500,1,NA,NA,NA
1026,tt0293662,1,NA,NA,NA
1026,tt0993846,1,NA,NA,NA
1026,tt0816199,1,NA,NA,NA
1026,tt0489099,1,NA,NA,NA
1026,ttnanana2,1,NA,NA,NA
1026,tt1055369,1,NA,NA,NA
1026,tt0181689,1,NA,NA,NA
1026,tt4411490,1,NA,NA,NA
1026,tt0133093,1,NA,NA,NA
1026,tt0356910,1,Weekday,Home,Partner
1026,tt0319262,1,Weekday,Home,Partner
1026,tt0800369,1,Weekday,Home,Partner
1026,tt1232829,1,Weekday,Home,Partner
1026,ttnanana1,1,Weekday,Home,Partner
1026,tt0232500,1,Weekday,Home,Partner
1026,tt0293662,1,Weekday,Home,Partner
1026,tt0993846,1,Weekday,Home,Partner
1026,tt0816199,1,Weekday,Home,Partner
1026,tt0489099,1,Weekday,Home,Partner
1026,ttnanana2,1,Weekday,Home,Partner
1026,tt1055369,1,Weekday,Home,Partner
1026,tt0356910,1,Weekend,Home,Partner
1026,tt0319262,1,Weekend,Home,Partner
1026,tt0800369,1,Weekend,Home,Partner
1026,tt1232829,1,Weekend,Home,Partner
1026,ttnanana1,1,Weekend,Home,Partner
1026,tt0232500,1,Weekend,Home,Partner
1026,tt0293662,1,Weekend,Home,Partner
1026,tt0993846,1,Weekend,Home,Partner
1026,tt0816199,1,Weekend,Home,Partner
1026,tt0489099,1,Weekend,Home,Partner
1026,ttnanana2,1,Weekend,Home,Partner
1026,tt1055369,1,Weekend,Home,Partner
1026,tt0181689,1,Weekday,Home,Alone
1026,tt4411490,1,Weekday,Home,Alone
1026,tt0133093,1,Weekday,Home,Alone
1026,tt0181689,1,Weekday,Home,Partner
1026,tt4411490,1,Weekday,Home,Partner
1026,tt0133093,1,Weekday,Home,Partner
1047,tt1657301,1,NA,NA,NA
1047,tt0462538,1,NA,NA,NA
1047,tt1232829,1,NA,NA,NA
1047,ttnanana1,1,NA,NA,NA
1047,tt0405422,1,NA,NA,NA
1047,tt0378194,1,NA,NA,NA
1047,tt0114369,1,NA,NA,NA
1047,tt0111161,1,NA,NA,NA
1047,tt0147800,1,NA,NA,NA
1047,tt1478338,1,NA,NA,NA
1047,tt0109830,1,NA,NA,NA
1047,tt0088763,1,NA,NA,NA
1047,tt1375666,1,NA,NA,NA
1047,tt0133093,1,NA,NA,NA
1047,tt1369829,1,NA,NA,NA
1047,tt3254460,1,NA,NA,NA
1047,tt1499658,1,NA,NA,NA
1047,tt0382625,1,NA,NA,NA
1047,tt0993846,1,NA,NA,NA
1047,tt4052394,1,NA,NA,NA
1047,tt1133985,1,NA,NA,NA
1047,tt0489099,1,NA,NA,NA
1047,tt0945513,1,NA,NA,NA
1047,ttnanana2,1,NA,NA,NA
1047,tt1055369,1,NA,NA,NA
1047,tt1099212,1,NA,NA,NA
1047,tt1657301,1,Weekday,Cinema,Alone
1047,tt0462538,1,Weekday,Cinema,Alone
1047,tt1232829,1,Weekday,Cinema,Alone
1047,ttnanana1,1,Weekday,Cinema,Alone
1047,tt0405422,1,Weekday,Cinema,Alone
1047,tt0378194,1,Weekday,Cinema,Alone
1047,tt0114369,1,Weekday,Cinema,Alone
1047,tt0111161,1,Weekday,Cinema,Alone
1047,tt0147800,1,Weekday,Cinema,Alone
1047,tt1478338,1,Weekday,Cinema,Alone
1047,tt0109830,1,Weekday,Cinema,Alone
1047,tt0088763,1,Weekday,Cinema,Alone
1047,tt1375666,1,Weekday,Cinema,Alone
1047,tt0133093,1,Weekday,Cinema,Alone
1047,tt1657301,1,Weekend,Cinema,Alone
1047,tt0462538,1,Weekend,Cinema,Alone
1047,tt1232829,1,Weekend,Cinema,Alone
1047,ttnanana1,1,Weekend,Cinema,Alone
1047,tt0405422,1,Weekend,Cinema,Alone
1047,tt0378194,1,Weekend,Cinema,Alone
1047,tt0114369,1,Weekend,Cinema,Alone
1047,tt0111161,1,Weekend,Cinema,Alone
1047,tt0147800,1,Weekend,Cinema,Alone
1047,tt1478338,1,Weekend,Cinema,Alone
1047,tt0109830,1,Weekend,Cinema,Alone
1047,tt0088763,1,Weekend,Cinema,Alone
1047,tt1375666,1,Weekend,Cinema,Alone
1047,tt0133093,1,Weekend,Cinema,Alone
1047,tt1657301,1,Weekday,Home,Family
1047,tt0462538,1,Weekday,Home,Family
1047,tt1232829,1,Weekday,Home,Family
1047,ttnanana1,1,Weekday,Home,Family
1047,tt0405422,1,Weekday,Home,Family
1047,tt0378194,1,Weekday,Home,Family
1047,tt0114369,1,Weekday,Home,Family
1047,tt0111161,1,Weekday,Home,Family
1047,tt0147800,1,Weekday,Home,Family
1047,tt1478338,1,Weekday,Home,Family
1047,tt0109830,1,Weekday,Home,Family
1047,tt0088763,1,Weekday,Home,Family
1047,tt1375666,1,Weekday,Home,Family
1047,tt0133093,1,Weekday,Home,Family
1047,tt1369829,1,Weekday,Cinema,Alone
1047,tt3254460,1,Weekday,Cinema,Alone
1047,tt1499658,1,Weekday,Cinema,Alone
1047,tt0382625,1,Weekday,Cinema,Alone
1047,tt0993846,1,Weekday,Cinema,Alone
1047,tt4052394,1,Weekday,Cinema,Alone
1047,tt1133985,1,Weekday,Cinema,Alone
1047,tt0489099,1,Weekday,Cinema,Alone
1047,tt0945513,1,Weekday,Cinema,Alone
1047,ttnanana2,1,Weekday,Cinema,Alone
1047,tt1055369,1,Weekday,Cinema,Alone
1047,tt1099212,1,Weekday,Cinema,Alone
1047,tt1369829,1,Weekday,Cinema,Family
1047,tt3254460,1,Weekday,Cinema,Family
1047,tt1499658,1,Weekday,Cinema,Family
1047,tt0382625,1,Weekday,Cinema,Family
1047,tt0993846,1,Weekday,Cinema,Family
1047,tt4052394,1,Weekday,Cinema,Family
1047,tt1133985,1,Weekday,Cinema,Family
1047,tt0489099,1,Weekday,Cinema,Family
1047,tt0945513,1,Weekday,Cinema,Family
1047,ttnanana2,1,Weekday,Cinema,Family
1047,tt1055369,1,Weekday,Cinema,Family
1047,tt1099212,1,Weekday,Cinema,Family
1047,tt1369829,1,Weekday,Home,Partner
1047,tt3254460,1,Weekday,Home,Partner
1047,tt1499658,1,Weekday,Home,Partner
1047,tt0382625,1,Weekday,Home,Partner
1047,tt0993846,1,Weekday,Home,Partner
1047,tt4052394,1,Weekday,Home,Partner
1047,tt1133985,1,Weekday,Home,Partner
1047,tt0489099,1,Weekday,Home,Partner
1047,tt0945513,1,Weekday,Home,Partner
1047,ttnanana2,1,Weekday,Home,Partner
1047,tt1055369,1,Weekday,Home,Partner
1047,tt1099212,1,Weekday,Home,Partner
1044,tt1190080,1,NA,NA,NA
1044,tt0454876,1,NA,NA,NA
1044,tt3793764,1,NA,NA,NA
1044,ttnanana1,1,NA,NA,NA
1044,tt4411490,1,NA,NA,NA
1044,tt2251217,1,NA,NA,NA
1044,tt0343660,1,NA,NA,NA
1044,tt0109830,1,NA,NA,NA
1044,tt1041829,1,NA,NA,NA
1044,tt1375666,1,NA,NA,NA
1044,tt1099212,1,NA,NA,NA
1044,tt1232829,1,NA,NA,NA
1044,tt1632708,1,NA,NA,NA
1044,tt3510098,1,NA,NA,NA
1044,tt1190080,1,Weekend,Home,Alone
1044,tt0454876,1,Weekend,Home,Alone
1044,tt3793764,1,Weekend,Home,Alone
1044,ttnanana1,1,Weekend,Home,Alone
1044,tt4411490,1,Weekend,Home,Alone
1044,tt2251217,1,Weekend,Home,Alone
1044,tt0343660,1,Weekend,Home,Alone
1044,tt0109830,1,Weekend,Home,Alone
1044,tt1041829,1,Weekend,Home,Alone
1044,tt1375666,1,Weekend,Home,Alone
1044,tt1099212,1,Weekend,Home,Alone
1044,tt1190080,1,Weekend,Cinema,Partner
1044,tt0454876,1,Weekend,Cinema,Partner
1044,tt3793764,1,Weekend,Cinema,Partner
1044,ttnanana1,1,Weekend,Cinema,Partner
1044,tt4411490,1,Weekend,Cinema,Partner
1044,tt2251217,1,Weekend,Cinema,Partner
1044,tt0343660,1,Weekend,Cinema,Partner
1044,tt0109830,1,Weekend,Cinema,Partner
1044,tt1041829,1,Weekend,Cinema,Partner
1044,tt1375666,1,Weekend,Cinema,Partner
1044,tt1099212,1,Weekend,Cinema,Partner
1044,tt1190080,1,Weekday,Home,Partner
1044,tt0454876,1,Weekday,Home,Partner
1044,tt3793764,1,Weekday,Home,Partner
1044,ttnanana1,1,Weekday,Home,Partner
1044,tt4411490,1,Weekday,Home,Partner
1044,tt2251217,1,Weekday,Home,Partner
1044,tt0343660,1,Weekday,Home,Partner
1044,tt0109830,1,Weekday,Home,Partner
1044,tt1041829,1,Weekday,Home,Partner
1044,tt1375666,1,Weekday,Home,Partner
1044,tt1099212,1,Weekday,Home,Partner
1044,tt1232829,1,Weekend,Home,Alone
1044,tt1632708,1,Weekend,Home,Alone
1044,tt3510098,1,Weekend,Home,Alone
1044,tt1232829,1,Weekend,Cinema,Partner
1044,tt1632708,1,Weekend,Cinema,Partner
1044,tt3510098,1,Weekend,Cinema,Partner
1044,tt1232829,1,Weekend,Home,Partner
1044,tt1632708,1,Weekend,Home,Partner
1044,tt3510098,1,Weekend,Home,Partner
1077,tt0181689,1,NA,NA,NA
1077,tt0120912,1,NA,NA,NA
1077,tt0356910,1,NA,NA,NA
1077,tt0319262,1,NA,NA,NA
1077,tt0800369,1,NA,NA,NA
1077,tt0266543,1,NA,NA,NA
1077,tt0114148,1,NA,NA,NA
1077,tt0110357,1,NA,NA,NA
1077,tt0462538,1,NA,NA,NA
1077,tt0405422,1,NA,NA,NA
1077,tt0454848,1,NA,NA,NA
1077,tt0293662,1,NA,NA,NA
1077,tt0343660,1,NA,NA,NA
1077,tt1478338,1,NA,NA,NA
1077,tt0109830,1,NA,NA,NA
1077,tt0088763,1,NA,NA,NA
1077,tt1375666,1,NA,NA,NA
1077,tt0133093,1,NA,NA,NA
1077,tt1190080,1,NA,NA,NA
1077,tt1369829,1,NA,NA,NA
1077,tt3637328,1,NA,NA,NA
1077,tt1499658,1,NA,NA,NA
1077,tt0362165,1,NA,NA,NA
1077,tt1291150,1,NA,NA,NA
1077,tt0181689,1,Weekday,Home,Alone
1077,tt0120912,1,Weekday,Home,Alone
1077,tt0356910,1,Weekday,Home,Alone
1077,tt0319262,1,Weekday,Home,Alone
1077,tt0800369,1,Weekday,Home,Alone
1077,tt0266543,1,Weekday,Home,Alone
1077,tt0114148,1,Weekday,Home,Alone
1077,tt0110357,1,Weekday,Home,Alone
1077,tt0462538,1,Weekday,Home,Alone
1077,tt0405422,1,Weekday,Home,Alone
1077,tt0454848,1,Weekday,Home,Alone
1077,tt0293662,1,Weekday,Home,Alone
1077,tt0343660,1,Weekday,Home,Alone
1077,tt1478338,1,Weekday,Home,Alone
1077,tt0109830,1,Weekday,Home,Alone
1077,tt0088763,1,Weekday,Home,Alone
1077,tt1375666,1,Weekday,Home,Alone
1077,tt0133093,1,Weekday,Home,Alone
1077,tt0181689,1,Weekend,Home,Alone
1077,tt0120912,1,Weekend,Home,Alone
1077,tt0356910,1,Weekend,Home,Alone
1077,tt0319262,1,Weekend,Home,Alone
1077,tt0800369,1,Weekend,Home,Alone
1077,tt0266543,1,Weekend,Home,Alone
1077,tt0114148,1,Weekend,Home,Alone
1077,tt0110357,1,Weekend,Home,Alone
1077,tt0462538,1,Weekend,Home,Alone
1077,tt0405422,1,Weekend,Home,Alone
1077,tt0454848,1,Weekend,Home,Alone
1077,tt0293662,1,Weekend,Home,Alone
1077,tt0343660,1,Weekend,Home,Alone
1077,tt1478338,1,Weekend,Home,Alone
1077,tt0109830,1,Weekend,Home,Alone
1077,tt0088763,1,Weekend,Home,Alone
1077,tt1375666,1,Weekend,Home,Alone
1077,tt0133093,1,Weekend,Home,Alone
1077,tt0181689,1,Weekend,Home,Family
1077,tt0120912,1,Weekend,Home,Family
1077,tt0356910,1,Weekend,Home,Family
1077,tt0319262,1,Weekend,Home,Family
1077,tt0800369,1,Weekend,Home,Family
1077,tt0266543,1,Weekend,Home,Family
1077,tt0114148,1,Weekend,Home,Family
1077,tt0110357,1,Weekend,Home,Family
1077,tt0462538,1,Weekend,Home,Family
1077,tt0405422,1,Weekend,Home,Family
1077,tt0454848,1,Weekend,Home,Family
1077,tt0293662,1,Weekend,Home,Family
1077,tt0343660,1,Weekend,Home,Family
1077,tt1478338,1,Weekend,Home,Family
1077,tt0109830,1,Weekend,Home,Family
1077,tt0088763,1,Weekend,Home,Family
1077,tt1375666,1,Weekend,Home,Family
1077,tt0133093,1,Weekend,Home,Family
1077,tt1190080,1,Weekday,Home,Alone
1077,tt1369829,1,Weekday,Home,Alone
1077,tt3637328,1,Weekday,Home,Alone
1077,tt1499658,1,Weekday,Home,Alone
1077,tt0362165,1,Weekday,Home,Alone
1077,tt1291150,1,Weekday,Home,Alone
1077,tt1190080,1,Weekday,Cinema,Family
1077,tt1369829,1,Weekday,Cinema,Family
1077,tt3637328,1,Weekday,Cinema,Family
1077,tt1499658,1,Weekday,Cinema,Family
1077,tt0362165,1,Weekday,Cinema,Family
1077,tt1291150,1,Weekday,Cinema,Family
1077,tt1190080,1,Weekend,Home,Partner
1077,tt1369829,1,Weekend,Home,Partner
1077,tt3637328,1,Weekend,Home,Partner
1077,tt1499658,1,Weekend,Home,Partner
1077,tt0362165,1,Weekend,Home,Partner
1077,tt1291150,1,Weekend,Home,Partner
1112,tt1190080,1,NA,NA,NA
1112,tt1369829,1,NA,NA,NA
1112,tt0413267,1,NA,NA,NA
1112,tt0110357,1,NA,NA,NA
1112,tt0362165,1,NA,NA,NA
1112,tt0944835,1,NA,NA,NA
1112,tt0382625,1,NA,NA,NA
1112,tt0232500,1,NA,NA,NA
1112,tt0293662,1,NA,NA,NA
1112,tt1632708,1,NA,NA,NA
1112,tt1041829,1,NA,NA,NA
1112,tt3510098,1,NA,NA,NA
1112,tt0367594,1,NA,NA,NA
1112,tt0110475,1,NA,NA,NA
1112,tt1099212,1,NA,NA,NA
1112,tt0454876,1,NA,NA,NA
1112,tt0462538,1,NA,NA,NA
1112,tt0138097,1,NA,NA,NA
1112,ttnanana2,1,NA,NA,NA
1112,tt1190080,1,Weekday,Home,Alone
1112,tt1369829,1,Weekday,Home,Alone
1112,tt0413267,1,Weekday,Home,Alone
1112,tt0110357,1,Weekday,Home,Alone
1112,tt0362165,1,Weekday,Home,Alone
1112,tt0944835,1,Weekday,Home,Alone
1112,tt0382625,1,Weekday,Home,Alone
1112,tt0232500,1,Weekday,Home,Alone
1112,tt0293662,1,Weekday,Home,Alone
1112,tt1632708,1,Weekday,Home,Alone
1112,tt1041829,1,Weekday,Home,Alone
1112,tt3510098,1,Weekday,Home,Alone
1112,tt0367594,1,Weekday,Home,Alone
1112,tt0110475,1,Weekday,Home,Alone
1112,tt1099212,1,Weekday,Home,Alone
1112,tt1190080,1,Weekday,Cinema,Partner
1112,tt1369829,1,Weekday,Cinema,Partner
1112,tt0413267,1,Weekday,Cinema,Partner
1112,tt0110357,1,Weekday,Cinema,Partner
1112,tt0362165,1,Weekday,Cinema,Partner
1112,tt0944835,1,Weekday,Cinema,Partner
1112,tt0382625,1,Weekday,Cinema,Partner
1112,tt0232500,1,Weekday,Cinema,Partner
1112,tt0293662,1,Weekday,Cinema,Partner
1112,tt1632708,1,Weekday,Cinema,Partner
1112,tt1041829,1,Weekday,Cinema,Partner
1112,tt3510098,1,Weekday,Cinema,Partner
1112,tt0367594,1,Weekday,Cinema,Partner
1112,tt0110475,1,Weekday,Cinema,Partner
1112,tt1099212,1,Weekday,Cinema,Partner
1112,tt1190080,1,Weekend,Home,Partner
1112,tt1369829,1,Weekend,Home,Partner
1112,tt0413267,1,Weekend,Home,Partner
1112,tt0110357,1,Weekend,Home,Partner
1112,tt0362165,1,Weekend,Home,Partner
1112,tt0944835,1,Weekend,Home,Partner
1112,tt0382625,1,Weekend,Home,Partner
1112,tt0232500,1,Weekend,Home,Partner
1112,tt0293662,1,Weekend,Home,Partner
1112,tt1632708,1,Weekend,Home,Partner
1112,tt1041829,1,Weekend,Home,Partner
1112,tt3510098,1,Weekend,Home,Partner
1112,tt0367594,1,Weekend,Home,Partner
1112,tt0110475,1,Weekend,Home,Partner
1112,tt1099212,1,Weekend,Home,Partner
1112,tt0454876,1,Weekday,Home,Alone
1112,tt0462538,1,Weekday,Home,Alone
1112,tt0138097,1,Weekday,Home,Alone
1112,ttnanana2,1,Weekday,Home,Alone
1112,tt0454876,1,Weekend,Home,Alone
1112,tt0462538,1,Weekend,Home,Alone
1112,tt0138097,1,Weekend,Home,Alone
1112,ttnanana2,1,Weekend,Home,Alone
1112,tt0454876,1,Weekend,Cinema,Partner
1112,tt0462538,1,Weekend,Cinema,Partner
1112,tt0138097,1,Weekend,Cinema,Partner
1112,ttnanana2,1,Weekend,Cinema,Partner
1120,tt0454876,1,NA,NA,NA
1120,tt0319262,1,NA,NA,NA
1120,tt3793764,1,NA,NA,NA
1120,tt0800369,1,NA,NA,NA
1120,tt0407304,1,NA,NA,NA
1120,tt2096673,1,NA,NA,NA
1120,tt0110357,1,NA,NA,NA
1120,tt4411490,1,NA,NA,NA
1120,tt0454848,1,NA,NA,NA
1120,tt0125439,1,NA,NA,NA
1120,tt0088763,1,NA,NA,NA
1120,tt0133093,1,NA,NA,NA
1120,tt1055369,1,NA,NA,NA
1120,tt1369829,1,NA,NA,NA
1120,tt0356910,1,NA,NA,NA
1120,tt3637328,1,NA,NA,NA
1120,tt0405422,1,NA,NA,NA
1120,tt0944835,1,NA,NA,NA
1120,tt0343660,1,NA,NA,NA
1120,tt0388795,1,NA,NA,NA
1120,tt0454876,1,Weekday,Cinema,Alone
1120,tt0319262,1,Weekday,Cinema,Alone
1120,tt3793764,1,Weekday,Cinema,Alone
1120,tt0800369,1,Weekday,Cinema,Alone
1120,tt0407304,1,Weekday,Cinema,Alone
1120,tt2096673,1,Weekday,Cinema,Alone
1120,tt0110357,1,Weekday,Cinema,Alone
1120,tt4411490,1,Weekday,Cinema,Alone
