user,item,rating,region:cluster1,region:na
17124,h:102,1,1,0
16583,h:3288,1,1,0
10488,h:21630,1,1,0
446,h:3004,1,1,0
10866,h:860,1,1,0
13331,h:1812,1,1,0
8618,h:2881,1,1,0
9910,h:1011,1,1,0
15082,h:146,1,1,0
1769,h:9572,1,1,0
5272,h:18368,1,1,0
12322,h:2352,1,1,0
3555,h:11632,1,1,0
6144,h:2094,1,1,0
10215,h:162,1,1,0
14479,h:31872,1,1,0
9343,h:1647,1,1,0
6190,h:4713,1,1,0
4829,h:12753,1,1,0
211,h:3752,1,1,0
928,h:3650,1,1,0
233,h:868,1,1,0
13124,h:10518,1,1,0
509,h:2375,1,1,0
5833,h:16293,1,1,0
7136,h:139,1,1,0
2416,h:179,1,1,0
7002,h:1222,1,1,0
5060,h:21171,1,1,0
3233,h:359,1,1,0
16604,h:3290,1,1,0
5784,h:11359,1,1,0
11255,h:26492,1,1,0
9387,h:913,1,1,0
1020,h:142,1,1,0
5871,h:3147,1,1,0
853,h:773,1,1,0
11109,h:8921,1,1,0
5894,h:11305,1,1,0
5127,h:706,1,1,0
16111,h:4514,1,1,0
1713,h:9410,1,1,0
11430,h:14756,1,1,0
10521,h:2222,1,1,0
5844,h:7059,1,1,0
16740,h:6924,1,1,0
3812,h:21,1,1,0
10540,h:20,1,1,0
15554,h:41799,1,1,0
3746,h:15710,1,1,0
4870,h:9507,1,1,0
11892,h:6027,1,1,0
2893,h:1714,1,1,0
13129,h:4615,1,1,0
18059,h:4030,1,1,0
1868,h:5696,1,1,0
18090,h:586,1,1,0
7736,h:18653,1,1,0
1140,h:13819,1,1,0
3536,h:8203,1,1,0
4559,h:4539,1,1,0
2186,h:8322,1,1,0
3942,h:27328,1,1,0
8122,h:6241,1,1,0
944,h:4416,1,1,0
10420,h:6841,1,1,0
14471,h:40569,1,1,0
11510,h:4860,1,1,0
2607,h:20873,1,1,0
963,h:12336,1,1,0
15130,h:25344,1,1,0
1080,h:5505,1,1,0
8365,h:852,1,1,0
13432,h:159,1,1,0
9774,h:6807,1,1,0
15374,h:22486,1,1,0
2680,h:14836,1,1,0
3544,h:22721,1,1,0
11908,h:1,1,1,0
7671,h:2512,1,1,0
3283,h:4156,1,1,0
7272,h:18258,1,1,0
10689,h:13201,1,1,0
11296,h:8376,1,1,0
9801,h:5013,1,1,0
15762,h:1117,1,1,0
2976,h:23883,1,1,0
13643,h:14008,1,1,0
10335,h:11129,1,1,0
6247,h:10339,1,1,0
10777,h:253,1,1,0
2389,h:5143,1,1,0
18036,h:33483,1,1,0
4712,h:89,1,1,0
10674,h:1872,1,1,0
4531,h:445,1,1,0
618,h:7176,1,1,0
7028,h:940,1,1,0
2489,h:156,1,1,0
11250,h:25530,1,1,0
12328,h:1236,1,1,0
13765,h:910,1,1,0
17965,h:7303,1,1,0
13161,h:2414,1,1,0
1355,h:173,1,1,0
16487,h:560,1,1,0
13712,h:21598,1,1,0
17645,h:12127,1,1,0
4911,h:27695,1,1,0
1815,h:860,1,1,0
9307,h:2860,1,1,0
683,h:9977,1,1,0
8636,h:35203,1,1,0
1652,h:283,1,1,0
7610,h:15416,1,1,0
3076,h:3885,1,1,0
12368,h:23332,1,1,0
16965,h:13003,1,1,0
3698,h:8420,1,1,0
8023,h:11610,1,1,0
4191,h:28035,1,1,0
6511,h:18295,1,1,0
9382,h:28934,1,1,0
9329,h:37247,1,1,0
10655,h:11103,1,1,0
6842,h:15270,1,1,0
1322,h:15274,1,1,0
2707,h:1888,1,1,0
5272,h:2619,1,1,0
10457,h:1236,1,1,0
7426,h:14180,1,1,0
9692,h:58,1,1,0
169,h:2670,1,1,0
13896,h:3145,1,1,0
456,h:428,1,1,0
8644,h:518,1,1,0
14004,h:17123,1,1,0
17268,h:8558,1,1,0
1310,h:180,1,1,0
8257,h:29,1,1,0
8656,h:3598,1,1,0
11960,h:2578,1,1,0
15092,h:9118,1,1,0
8492,h:2742,1,1,0
1161,h:12432,1,1,0
11177,h:21796,1,1,0
9964,h:2800,1,1,0
3939,h:20268,1,1,0
283,h:1269,1,1,0
11121,h:6981,1,1,0
2946,h:5757,1,1,0
6472,h:7413,1,1,0
2190,h:3450,1,1,0
2018,h:19642,1,1,0
9733,h:2361,1,1,0
17331,h:19514,1,1,0
8775,h:527,1,1,0
16646,h:6842,1,1,0
11300,h:3340,1,1,0
13432,h:147,1,1,0
91,h:515,1,1,0
5667,h:6619,1,1,0
15121,h:1177,1,1,0
14752,h:1067,1,1,0
12587,h:1152,1,1,0
1192,h:14237,1,1,0
12084,h:2676,1,1,0
3536,h:7223,1,1,0
5341,h:9219,1,1,0
7891,h:547,1,1,0
7466,h:18631,1,1,0
11978,h:7872,1,1,0
8793,h:630,1,1,0
4841,h:8875,1,1,0
525,h:7986,1,1,0
17824,h:1644,1,1,0
14634,h:1048,1,1,0
2028,h:12470,1,1,0
2942,h:23741,1,1,0
10967,h:29049,1,1,0
15552,h:1899,1,1,0
10265,h:3969,1,1,0
49,h:1216,1,1,0
9079,h:36966,1,1,0
10321,h:15634,1,1,0
15671,h:961,1,1,0
15208,h:41612,1,1,0
11779,h:1523,1,1,0
101,h:2227,1,1,0
17524,h:7584,1,1,0
3718,h:4563,1,1,0
17370,h:162,1,1,0
15627,h:5237,1,1,0
14409,h:7946,1,1,0
573,h:8665,1,1,0
10610,h:11358,1,1,0
416,h:157,1,1,0
16380,h:870,1,1,0
18006,h:435,1,1,0
1057,h:13140,1,1,0
10456,h:4990,1,1,0
4897,h:8564,1,1,0
14246,h:41129,1,1,0
4181,h:1482,1,1,0
546,h:8348,1,1,0
16679,h:12434,1,1,0
3943,h:16108,1,1,0
11547,h:290,1,1,0
15386,h:883,1,1,0
9903,h:4927,1,1,0
7729,h:16811,1,1,0
965,h:3588,1,1,0
5472,h:9774,1,1,0
14451,h:3439,1,1,0
129,h:2794,1,1,0
1440,h:10231,1,1,0
7159,h:417,1,1,0
11176,h:39040,1,1,0
14488,h:2320,1,1,0
14570,h:870,1,1,0
2253,h:6191,1,1,0
14473,h:16125,1,1,0
12101,h:39753,1,1,0
4948,h:3445,1,1,0
2225,h:7068,1,1,0
1029,h:12901,1,1,0
16325,h:29220,1,1,0
4231,h:53,1,1,0
14243,h:249,1,1,0
2902,h:3125,1,1,0
15005,h:12034,1,1,0
7141,h:12989,1,1,0
819,h:9961,1,1,0
12213,h:1788,1,1,0
12683,h:19073,1,1,0
3471,h:5442,1,1,0
13441,h:5190,1,1,0
10866,h:162,1,1,0
16011,h:40497,1,1,0
99,h:2192,1,1,0
6959,h:14167,1,1,0
16339,h:91,1,1,0
17048,h:58,1,1,0
7506,h:87,1,1,0
9723,h:4600,1,1,0
17158,h:3403,1,1,0
13165,h:1482,1,1,0
1423,h:510,1,1,0
8793,h:8171,1,1,0
13866,h:290,1,1,0
16199,h:6794,1,1,0
16822,h:42464,1,1,0
12556,h:9857,1,1,0
8748,h:7160,1,1,0
17462,h:2134,1,1,0
3623,h:7294,1,1,0
5160,h:25454,1,1,0
17986,h:12588,1,1,0
10464,h:15202,1,1,0
8608,h:852,1,1,0
940,h:12191,1,1,0
17464,h:142,1,1,0
6416,h:5293,1,1,0
9817,h:156,1,1,0
588,h:1490,1,1,0
2510,h:2013,1,1,0
2506,h:7136,1,1,0
12809,h:9756,1,1,0
2032,h:2216,1,1,0
17765,h:445,1,1,0
14883,h:9800,1,1,0
12752,h:16854,1,1,0
6377,h:16385,1,1,0
17868,h:954,1,1,0
2037,h:1687,1,1,0
10573,h:515,1,1,0
12725,h:417,1,1,0
15156,h:5759,1,1,0
15170,h:424,1,1,0
11711,h:151,1,1,0
3704,h:6179,1,1,0
13809,h:8742,1,1,0
6796,h:529,1,1,0
6187,h:23890,1,1,0
16872,h:260,1,1,0
15198,h:19207,1,1,0
1713,h:260,1,1,0
17069,h:424,1,1,0
10979,h:14223,1,1,0
16251,h:525,1,1,0
12568,h:260,1,1,0
14989,h:2265,1,1,0
13248,h:11797,1,1,0
13197,h:1011,1,1,0
6088,h:4416,1,1,0
8021,h:7215,1,1,0
224,h:148,1,1,0
4856,h:17602,1,1,0
5953,h:22082,1,1,0
17391,h:374,1,1,0
4913,h:5046,1,1,0
5983,h:742,1,1,0
10017,h:37928,1,1,0
4289,h:2151,1,1,0
153,h:954,1,1,0
7,h:228,1,1,0
4545,h:515,1,1,0
1227,h:7423,1,1,0
258,h:156,1,1,0
6236,h:32934,1,1,0
10427,h:27079,1,1,0
34,h:885,1,1,0
11490,h:29918,1,1,0
15756,h:9964,1,1,0
13355,h:2554,1,1,0
8587,h:26365,1,1,0
8570,h:1644,1,1,0
4371,h:425,1,1,0
11903,h:17781,1,1,0
16604,h:3304,1,1,0
16945,h:6679,1,1,0
1405,h:15813,1,1,0
14628,h:788,1,1,0
8818,h:798,1,1,0
8821,h:13293,1,1,0
12115,h:2793,1,1,0
1539,h:16690,1,1,0
4191,h:3507,1,1,0
2982,h:7352,1,1,0
4887,h:30002,1,1,0
11114,h:743,1,1,0
15402,h:8073,1,1,0
14730,h:2666,1,1,0
3277,h:10693,1,1,0
11309,h:30362,1,1,0
8059,h:4852,1,1,0
2174,h:5498,1,1,0
303,h:3078,1,1,0
14906,h:693,1,1,0
5802,h:151,1,1,0
386,h:723,1,1,0
16937,h:5144,1,1,0
4255,h:16206,1,1,0
1043,h:1269,1,1,0
10553,h:31842,1,1,0
13073,h:7190,1,1,0
2517,h:22008,1,1,0
13652,h:158,1,1,0
16528,h:147,1,1,0
2902,h:8933,1,1,0
15398,h:6216,1,1,0
9259,h:18682,1,1,0
13389,h:5245,1,1,0
2792,h:846,1,1,0
12116,h:17,1,1,0
252,h:4676,1,1,0
11488,h:10452,1,1,0
2496,h:260,1,1,0
16310,h:28944,1,1,0
17812,h:982,1,1,0
14988,h:148,1,1,0
16056,h:515,1,1,0
8729,h:4912,1,1,0
4654,h:876,1,1,0
4494,h:528,1,1,0
3515,h:954,1,1,0
3250,h:22777,1,1,0
10628,h:8169,1,1,0
13501,h:1216,1,1,0
1206,h:9695,1,1,0
16427,h:910,1,1,0
10103,h:4597,1,1,0
8282,h:3603,1,1,0
15013,h:11,1,1,0
15073,h:18638,1,1,0
3209,h:2026,1,1,0
6547,h:260,1,1,0
9787,h:120,1,1,0
17981,h:31450,1,1,0
1429,h:10940,1,1,0
3950,h:26641,1,1,0
998,h:12642,1,1,0
13034,h:40397,1,1,0
12195,h:38183,1,1,0
15131,h:91,1,1,0
177,h:3492,1,1,0
7369,h:8525,1,1,0
4276,h:388,1,1,0
17744,h:28551,1,1,0
3402,h:25430,1,1,0
7407,h:13602,1,1,0
9749,h:14,1,1,0
7487,h:1799,1,1,0
609,h:1382,1,1,0
2638,h:1714,1,1,0
8419,h:1817,1,1,0
3113,h:22507,1,1,0
6054,h:2666,1,1,0
16578,h:4849,1,1,0
13580,h:58,1,1,0
18034,h:22368,1,1,0
2388,h:14695,1,1,0
397,h:6452,1,1,0
8730,h:1250,1,1,0
8626,h:32430,1,1,0
10858,h:146,1,1,0
10855,h:4031,1,1,0
13864,h:1222,1,1,0
11280,h:1623,1,1,0
1881,h:18805,1,1,0
13544,h:36359,1,1,0
18035,h:38381,1,1,0
13974,h:21655,1,1,0
8663,h:3673,1,1,0
3363,h:8016,1,1,0
1307,h:12428,1,1,0
16137,h:2621,1,1,0
11392,h:1222,1,1,0
6773,h:10091,1,1,0
8695,h:7577,1,1,0
6917,h:1572,1,1,0
9432,h:139,1,1,0
11713,h:20979,1,1,0
14268,h:17732,1,1,0
11879,h:734,1,1,0
1352,h:507,1,1,0
16945,h:14,1,1,0
689,h:1347,1,1,0
14706,h:21132,1,1,0
1602,h:4629,1,1,0
11841,h:10350,1,1,0
8256,h:845,1,1,0
16667,h:42385,1,1,0
7394,h:8560,1,1,0
7229,h:9528,1,1,0
12867,h:45,1,1,0
15706,h:918,1,1,0
6338,h:2219,1,1,0
3309,h:1623,1,1,0
10759,h:5072,1,1,0
3213,h:144,1,1,0
7685,h:26891,1,1,0
3935,h:198,1,1,0
2871,h:14008,1,1,0
7455,h:1177,1,1,0
7505,h:629,1,1,0
17955,h:789,1,1,0
11792,h:4031,1,1,0
11567,h:4015,1,1,0
16483,h:27606,1,1,0
16925,h:7135,1,1,0
7195,h:34579,1,1,0
11702,h:1226,1,1,0
12789,h:14424,1,1,0
5388,h:6315,1,1,0
17445,h:1117,1,1,0
5695,h:31954,1,1,0
6795,h:3542,1,1,0
9498,h:36368,1,1,0
1259,h:14802,1,1,0
1861,h:120,1,1,0
10946,h:38851,1,1,0
7823,h:3321,1,1,0
6919,h:1945,1,1,0
10792,h:4031,1,1,0
7722,h:27714,1,1,0
3623,h:1881,1,1,0
12322,h:2068,1,1,0
16790,h:15369,1,1,0
15718,h:11255,1,1,0
1688,h:13371,1,1,0
819,h:11070,1,1,0
17647,h:3089,1,1,0
11161,h:157,1,1,0
8435,h:828,1,1,0
8038,h:150,1,1,0
9024,h:10159,1,1,0
2433,h:6924,1,1,0
14881,h:4030,1,1,0
10835,h:4602,1,1,0
6738,h:679,1,1,0
16861,h:425,1,1,0
9092,h:10396,1,1,0
602,h:9073,1,1,0
10211,h:7835,1,1,0
17361,h:8565,1,1,0
6844,h:8409,1,1,0
573,h:150,1,1,0
15108,h:2643,1,1,0
12327,h:692,1,1,0
7533,h:230,1,1,0
4194,h:11673,1,1,0
14647,h:19445,1,1,0
8428,h:11911,1,1,0
16285,h:7444,1,1,0
15051,h:39601,1,1,0
11311,h:723,1,1,0
16132,h:32242,1,1,0
8489,h:1269,1,1,0
11786,h:6863,1,1,0
11214,h:3362,1,1,0
15329,h:442,1,1,0
3133,h:89,1,1,0
6428,h:17799,1,1,0
14005,h:6017,1,1,0
12513,h:16025,1,1,0
1502,h:2517,1,1,0
10386,h:846,1,1,0
11447,h:39267,1,1,0
5452,h:17358,1,1,0
6974,h:6650,1,1,0
15671,h:28030,1,1,0
12076,h:7100,1,1,0
16524,h:3450,1,1,0
605,h:777,1,1,0
3373,h:1878,1,1,0
7131,h:246,1,1,0
4643,h:7155,1,1,0
11628,h:2107,1,1,0
3587,h:9118,1,1,0
8230,h:1714,1,1,0
7155,h:1303,1,1,0
155,h:3199,1,1,0
4970,h:10038,1,1,0
10510,h:8020,1,1,0
1453,h:1885,1,1,0
8508,h:235,1,1,0
8433,h:4797,1,1,0
13224,h:2598,1,1,0
4739,h:5297,1,1,0
8581,h:21360,1,1,0
8162,h:27996,1,1,0
12817,h:18860,1,1,0
2891,h:23551,1,1,0
8895,h:13779,1,1,0
3903,h:11149,1,1,0
699,h:2756,1,1,0
8970,h:1647,1,1,0
12529,h:858,1,1,0
11364,h:3906,1,1,0
7528,h:526,1,1,0
10814,h:17442,1,1,0
685,h:1706,1,1,0
2894,h:5188,1,1,0
12042,h:2323,1,1,0
2629,h:150,1,1,0
16565,h:42058,1,1,0
3128,h:9687,1,1,0
9857,h:20220,1,1,0
13998,h:257,1,1,0
13225,h:40504,1,1,0
8154,h:20039,1,1,0
5225,h:1147,1,1,0
9963,h:5363,1,1,0
5474,h:22,1,1,0
11142,h:1316,1,1,0
7812,h:982,1,1,0
17555,h:42794,1,1,0
7730,h:9248,1,1,0
15257,h:1654,1,1,0
310,h:5403,1,1,0
9167,h:6297,1,1,0
144,h:3035,1,1,0
9310,h:1392,1,1,0
17073,h:3351,1,1,0
5055,h:30406,1,1,0
17979,h:260,1,1,0
6438,h:20854,1,1,0
6124,h:27525,1,1,0
2122,h:5735,1,1,0
13542,h:954,1,1,0
12132,h:10176,1,1,0
9259,h:147,1,1,0
9184,h:4430,1,1,0
8200,h:2312,1,1,0
4513,h:1599,1,1,0
9469,h:2246,1,1,0
14887,h:4192,1,1,0
6089,h:9620,1,1,0
14742,h:513,1,1,0
4426,h:168,1,1,0
17771,h:42888,1,1,0
1540,h:11005,1,1,0
10608,h:8997,1,1,0
18088,h:982,1,1,0
603,h:1481,1,1,0
7861,h:189,1,1,0
13517,h:8614,1,1,0
17353,h:14837,1,1,0
16476,h:14,1,1,0
5474,h:9290,1,1,0
16179,h:1085,1,1,0
4737,h:27162,1,1,0
14640,h:528,1,1,0
12197,h:6709,1,1,0
4319,h:1341,1,1,0
6734,h:14,1,1,0
3899,h:692,1,1,0
10614,h:21747,1,1,0
10193,h:697,1,1,0
17054,h:36204,1,1,0
6971,h:1330,1,1,0
6196,h:12171,1,1,0
3252,h:24929,1,1,0
16965,h:12057,1,1,0
10997,h:107,1,1,0
5258,h:718,1,1,0
8360,h:1945,1,1,0
768,h:954,1,1,0
12721,h:445,1,1,0
1601,h:17052,1,1,0
14956,h:156,1,1,0
5728,h:26081,1,1,0
14794,h:2793,1,1,0
13787,h:2666,1,1,0
12516,h:2176,1,1,0
658,h:9748,1,1,0
899,h:11874,1,1,0
17914,h:280,1,1,0
10637,h:6744,1,1,0
12171,h:39784,1,1,0
10808,h:30512,1,1,0
2530,h:1872,1,1,0
6114,h:3739,1,1,0
3394,h:9646,1,1,0
10105,h:582,1,1,0
8875,h:5615,1,1,0
7261,h:34674,1,1,0
10811,h:33662,1,1,0
13482,h:659,1,1,0
9463,h:59,1,1,0
11059,h:4129,1,1,0
14046,h:27877,1,1,0
11378,h:232,1,1,0
2512,h:10761,1,1,0
9099,h:36990,1,1,0
6657,h:14185,1,1,0
7392,h:34803,1,1,0
6468,h:3412,1,1,0
14716,h:10497,1,1,0
7671,h:31085,1,1,0
10308,h:2964,1,1,0
12029,h:4515,1,1,0
13266,h:24465,1,1,0
9305,h:59,1,1,0
2906,h:7351,1,1,0
16002,h:148,1,1,0
8854,h:512,1,1,0
5804,h:32168,1,1,0
9365,h:91,1,1,0
14224,h:5275,1,1,0
10461,h:7506,1,1,0
15329,h:7724,1,1,0
2262,h:693,1,1,0
15792,h:3658,1,1,0
14812,h:4976,1,1,0
12159,h:26253,1,1,0
1926,h:2523,1,1,0
16738,h:10843,1,1,0
10242,h:7484,1,1,0
7232,h:5764,1,1,0
17919,h:773,1,1,0
8709,h:1482,1,1,0
2447,h:141,1,1,0
4523,h:29016,1,1,0
571,h:2,1,1,0
6906,h:32440,1,1,0
4640,h:29341,1,1,0
15617,h:9130,1,1,0
1688,h:1551,1,1,0
8308,h:36105,1,1,0
10433,h:786,1,1,0
16288,h:11565,1,1,0
3123,h:5531,1,1,0
5168,h:6036,1,1,0
12068,h:87,1,1,0
3964,h:27392,1,1,0
17727,h:27309,1,1,0
10577,h:3898,1,1,0
8257,h:1007,1,1,0
17539,h:10221,1,1,0
435,h:6967,1,1,0
5194,h:246,1,1,0
6216,h:658,1,1,0
12703,h:97,1,1,0
469,h:7384,1,1,0
15228,h:16313,1,1,0
16289,h:6924,1,1,0
4222,h:982,1,1,0
4151,h:5274,1,1,0
155,h:3204,1,1,0
17747,h:2226,1,1,0
6053,h:1,1,1,0
3165,h:10720,1,1,0
1760,h:626,1,1,0
2504,h:264,1,1,0
13580,h:4850,1,1,0
14048,h:5743,1,1,0
8486,h:744,1,1,0
10616,h:4962,1,1,0
7743,h:16921,1,1,0
2979,h:16068,1,1,0
9463,h:162,1,1,0
13338,h:4703,1,1,0
12935,h:5050,1,1,0
6264,h:9845,1,1,0
3547,h:1,1,1,0
12676,h:2958,1,1,0
16395,h:8409,1,1,0
4846,h:788,1,1,0
4858,h:29900,1,1,0
17124,h:391,1,1,0
16802,h:2375,1,1,0
14628,h:15989,1,1,0
2213,h:5097,1,1,0
16520,h:9515,1,1,0
8554,h:6105,1,1,0
4234,h:1802,1,1,0
15562,h:6421,1,1,0
1868,h:18729,1,1,0
1698,h:86,1,1,0
15760,h:3761,1,1,0
3964,h:5510,1,1,0
1996,h:18225,1,1,0
14399,h:1,1,1,0
13758,h:40864,1,1,0
14307,h:625,1,1,0
14759,h:40434,1,1,0
5799,h:6014,1,1,0
224,h:445,1,1,0
2320,h:9663,1,1,0
1743,h:281,1,1,0
17499,h:993,1,1,0
16011,h:4897,1,1,0
7542,h:14,1,1,0
6329,h:261,1,1,0
4673,h:29425,1,1,0
12077,h:773,1,1,0
3311,h:712,1,1,0
15503,h:15525,1,1,0
13439,h:147,1,1,0
10597,h:698,1,1,0
9657,h:4274,1,1,0
17874,h:1139,1,1,0
12572,h:21004,1,1,0
15878,h:616,1,1,0
161,h:2152,1,1,0
2005,h:19528,1,1,0
10034,h:150,1,1,0
1244,h:235,1,1,0
3151,h:23255,1,1,0
14511,h:33,1,1,0
10464,h:22399,1,1,0
2496,h:21917,1,1,0
4526,h:1643,1,1,0
13197,h:87,1,1,0
2263,h:8560,1,1,0
1112,h:13617,1,1,0
13504,h:8480,1,1,0
17937,h:22119,1,1,0
13585,h:30494,1,1,0
16079,h:29635,1,1,0
11794,h:19562,1,1,0
5773,h:373,1,1,0
15129,h:10469,1,1,0
4881,h:2014,1,1,0
4920,h:1481,1,1,0
16662,h:145,1,1,0
10666,h:4789,1,1,0
14232,h:2824,1,1,0
2513,h:12241,1,1,0
4437,h:12925,1,1,0
6374,h:16033,1,1,0
9062,h:5401,1,1,0
9110,h:36998,1,1,0
8706,h:10181,1,1,0
16515,h:4600,1,1,0
9699,h:8480,1,1,0
15764,h:257,1,1,0
11166,h:24692,1,1,0
12111,h:445,1,1,0
6390,h:913,1,1,0
6288,h:29402,1,1,0
1784,h:18298,1,1,0
2431,h:139,1,1,0
12608,h:14933,1,1,0
8651,h:17583,1,1,0
1734,h:17914,1,1,0
14612,h:428,1,1,0
17550,h:19023,1,1,0
16469,h:2595,1,1,0
18029,h:679,1,1,0
1372,h:86,1,1,0
3046,h:12530,1,1,0
10095,h:1378,1,1,0
6463,h:33355,1,1,0
15673,h:10489,1,1,0
13588,h:14011,1,1,0
12835,h:40264,1,1,0
8927,h:8249,1,1,0
5418,h:720,1,1,0
10769,h:9511,1,1,0
8660,h:14839,1,1,0
6387,h:36,1,1,0
4378,h:20349,1,1,0
4561,h:27129,1,1,0
10061,h:3534,1,1,0
16392,h:5871,1,1,0
3294,h:6901,1,1,0
6211,h:32883,1,1,0
12161,h:24756,1,1,0
12676,h:3438,1,1,0
12159,h:11535,1,1,0
16496,h:4704,1,1,0
6782,h:6384,1,1,0
4285,h:10783,1,1,0
6067,h:518,1,1,0
15205,h:6658,1,1,0
8167,h:7080,1,1,0
2916,h:3822,1,1,0
18035,h:41652,1,1,0
3123,h:7993,1,1,0
17473,h:19972,1,1,0
15160,h:11954,1,1,0
13228,h:15124,1,1,0
6395,h:8453,1,1,0
3260,h:246,1,1,0
8243,h:1873,1,1,0
13139,h:3146,1,1,0
5104,h:30543,1,1,0
15048,h:1323,1,1,0
7116,h:19466,1,1,0
13426,h:7964,1,1,0
11589,h:608,1,1,0
16882,h:16863,1,1,0
10051,h:7462,1,1,0
15250,h:11786,1,1,0
11126,h:13977,1,1,0
10891,h:14361,1,1,0
13921,h:2149,1,1,0
3681,h:1609,1,1,0
8182,h:6008,1,1,0
6133,h:24759,1,1,0
16899,h:1411,1,1,0
12486,h:18280,1,1,0
821,h:1740,1,1,0
7807,h:6585,1,1,0
2435,h:18303,1,1,0
4401,h:616,1,1,0
8378,h:6656,1,1,0
17832,h:9865,1,1,0
321,h:5578,1,1,0
786,h:8043,1,1,0
15064,h:16181,1,1,0
10673,h:9440,1,1,0
14472,h:4912,1,1,0
6095,h:27928,1,1,0
2487,h:36,1,1,0
15483,h:14455,1,1,0
11213,h:617,1,1,0
5545,h:918,1,1,0
9123,h:37024,1,1,0
11369,h:7291,1,1,0
5702,h:19899,1,1,0
7906,h:13912,1,1,0
692,h:373,1,1,0
3927,h:246,1,1,0
15469,h:264,1,1,0
17782,h:1244,1,1,0
6790,h:7618,1,1,0
11051,h:86,1,1,0
4938,h:2752,1,1,0
4620,h:625,1,1,0
16720,h:3105,1,1,0
25,h:125,1,1,0
4424,h:8611,1,1,0
10662,h:155,1,1,0
8844,h:24267,1,1,0
16042,h:12866,1,1,0
11155,h:21505,1,1,0
5309,h:264,1,1,0
2341,h:21235,1,1,0
8835,h:8768,1,1,0
16772,h:4673,1,1,0
14232,h:156,1,1,0
15131,h:6958,1,1,0
5121,h:8439,1,1,0
3902,h:25770,1,1,0
17405,h:1281,1,1,0
2209,h:1,1,1,0
10380,h:25745,1,1,0
13545,h:32366,1,1,0
7155,h:1328,1,1,0
756,h:10590,1,1,0
10808,h:4002,1,1,0
8409,h:5143,1,1,0
2404,h:5565,1,1,0
1870,h:2948,1,1,0
1598,h:17024,1,1,0
10330,h:5422,1,1,0
12492,h:4426,1,1,0
8656,h:18982,1,1,0
16658,h:2544,1,1,0
7015,h:34303,1,1,0
12174,h:17626,1,1,0
11422,h:26617,1,1,0
14918,h:36,1,1,0
9413,h:145,1,1,0
1561,h:1873,1,1,0
5992,h:1810,1,1,0
14793,h:7008,1,1,0
2391,h:802,1,1,0
13181,h:802,1,1,0
7891,h:3791,1,1,0
16616,h:19139,1,1,0
9863,h:514,1,1,0
16976,h:11702,1,1,0
1111,h:8560,1,1,0
8113,h:4655,1,1,0
12315,h:38619,1,1,0
7623,h:15373,1,1,0
1134,h:5986,1,1,0
12342,h:746,1,1,0
18038,h:35095,1,1,0
6060,h:6057,1,1,0
11074,h:246,1,1,0
1318,h:7176,1,1,0
16881,h:31314,1,1,0
5003,h:10594,1,1,0
308,h:5380,1,1,0
6930,h:1817,1,1,0
12930,h:11600,1,1,0
6329,h:388,1,1,0
2316,h:693,1,1,0
2768,h:1177,1,1,0
1205,h:6159,1,1,0
15071,h:2646,1,1,0
10450,h:37130,1,1,0
10521,h:38457,1,1,0
11833,h:16505,1,1,0
7952,h:35621,1,1,0
2967,h:23828,1,1,0
1486,h:1890,1,1,0
17201,h:5528,1,1,0
10553,h:8201,1,1,0
10387,h:507,1,1,0
1476,h:162,1,1,0
9990,h:249,1,1,0
14926,h:1209,1,1,0
2521,h:21531,1,1,0
7387,h:167,1,1,0
15940,h:445,1,1,0
5374,h:672,1,1,0
3011,h:2514,1,1,0
9433,h:37377,1,1,0
10973,h:4697,1,1,0
2023,h:526,1,1,0
17158,h:4521,1,1,0
1662,h:2670,1,1,0
11526,h:1,1,1,0
10379,h:16107,1,1,0
10177,h:2619,1,1,0
5699,h:22358,1,1,0
5257,h:5981,1,1,0
17592,h:42734,1,1,0
9293,h:4063,1,1,0
7283,h:14,1,1,0
15589,h:1945,1,1,0
5309,h:8794,1,1,0
3279,h:25010,1,1,0
10756,h:16404,1,1,0
10394,h:23579,1,1,0
9044,h:1662,1,1,0
5843,h:27121,1,1,0
5160,h:30676,1,1,0
13561,h:913,1,1,0
10816,h:3290,1,1,0
4801,h:4485,1,1,0
8663,h:2437,1,1,0
3226,h:3122,1,1,0
7955,h:7243,1,1,0
14452,h:1683,1,1,0
17361,h:159,1,1,0
1274,h:2433,1,1,0
7432,h:14,1,1,0
16137,h:3170,1,1,0
9336,h:14,1,1,0
11343,h:39196,1,1,0
16688,h:2661,1,1,0
14979,h:5618,1,1,0
5665,h:2897,1,1,0
5551,h:24375,1,1,0
10384,h:4500,1,1,0
2844,h:8568,1,1,0
13539,h:1129,1,1,0
1942,h:10,1,1,0
12640,h:39795,1,1,0
2395,h:3099,1,1,0
11641,h:743,1,1,0
11022,h:3863,1,1,0
2909,h:13939,1,1,0
11879,h:162,1,1,0
11479,h:20638,1,1,0
11175,h:3919,1,1,0
14742,h:30665,1,1,0
11392,h:147,1,1,0
13051,h:2815,1,1,0
4700,h:165,1,1,0
5994,h:25555,1,1,0
3741,h:1273,1,1,0
3164,h:9876,1,1,0
11244,h:4535,1,1,0
8922,h:162,1,1,0
6745,h:165,1,1,0
8662,h:33517,1,1,0
5228,h:29917,1,1,0
3965,h:5704,1,1,0
14102,h:2119,1,1,0
10689,h:38592,1,1,0
8273,h:9691,1,1,0
13815,h:735,1,1,0
