SESSIONID,REQUESTEDURL,rating,REQUESTMONTH,day,hour,eps10,eps300,eps001
1072442,h:2964,1,1,d:30,d:15,d:66,d:2,d:92
1071020,h:11195,1,1,d:31,d:0,d:35,d:2,d:42
1057857,h:9822,1,3,d:16,d:23,d:234,d:21,d:344
1280457,h:38424,1,3,d:16,d:23,d:63,d:2,d:87
1222667,h:9310,1,3,d:23,d:16,d:17,d:2,d:66
1280457,h:38424,1,4,d:11,d:16,d:63,d:2,d:87
1222667,h:9310,1,4,d:13,d:1,d:17,d:2,d:66
1097995,h:5222,1,4,d:13,d:5,d:16,d:1,d:18
1173105,h:34750,1,12,d:10,d:17,d:11,d:1,d:11
1644471,h:38137,1,12,d:25,d:22,d:203,d:7,d:295
1110836,h:989419,1,3,d:18,d:17,d:18,d:1,d:20
1298378,h:165572,1,12,d:23,d:14,d:17,d:2,d:24
1644471,h:3570,1,12,d:24,d:8,d:203,d:7,d:295
1173105,h:826,1,12,d:26,d:16,d:11,d:1,d:11
1298378,h:7284,1,12,d:26,d:17,d:17,d:2,d:24
1644471,h:3570,1,12,d:25,d:2,d:203,d:7,d:295
1189306,h:54431,1,1,d:26,d:0,d:2,d:1,d:2
1189306,h:169601,1,3,d:19,d:2,d:2,d:1,d:2
1051150,h:7489,1,1,d:27,d:11,d:230,d:2,d:336
1051150,h:31710,1,1,d:30,d:21,d:230,d:2,d:336
1051150,h:7489,1,1,d:31,d:4,d:230,d:2,d:336
1189306,h:77014,1,3,d:17,d:1,d:2,d:1,d:2
1046631,h:181168,1,3,d:17,d:5,d:45,d:7,d:59
1189306,h:169601,1,3,d:17,d:5,d:2,d:1,d:2
1189306,h:282977,1,3,d:17,d:17,d:2,d:1,d:2
1046631,h:119451,1,3,d:18,d:2,d:45,d:7,d:59
1189306,h:92495,1,3,d:31,d:16,d:2,d:1,d:2
1046631,h:979412,1,4,d:1,d:6,d:45,d:7,d:59
1346931,h:46717,1,12,d:9,d:4,d:35,d:2,d:42
1291766,h:10936,1,12,d:9,d:17,d:78,d:10,d:110
1291766,h:48997,1,12,d:12,d:2,d:78,d:10,d:110
1291766,h:20719,1,12,d:11,d:21,d:78,d:10,d:110
1291766,h:12971,1,12,d:12,d:20,d:78,d:10,d:110
1210784,h:28304,1,12,d:14,d:13,d:35,d:2,d:42
1210784,h:7489,1,12,d:14,d:15,d:35,d:2,d:42
1301184,h:628508,1,12,d:26,d:16,d:17,d:2,d:115
1210784,h:2297,1,12,d:26,d:22,d:35,d:2,d:42
1066758,h:9822,1,12,d:27,d:1,d:17,d:2,d:142
1346931,h:28304,1,3,d:18,d:22,d:35,d:2,d:42
1210784,h:16642,1,1,d:25,d:21,d:35,d:2,d:42
1210784,h:28304,1,1,d:26,d:1,d:35,d:2,d:42
1301184,h:11492,1,3,d:19,d:2,d:17,d:2,d:115
1291766,h:60,1,3,d:19,d:20,d:78,d:10,d:110
1210784,h:28304,1,1,d:30,d:22,d:35,d:2,d:42
1291766,h:390,1,3,d:17,d:7,d:78,d:10,d:110
1301184,h:11492,1,4,d:1,d:4,d:17,d:2,d:115
1346931,h:142566,1,4,d:12,d:20,d:35,d:2,d:42
1228368,h:1064884,1,12,d:9,d:1,d:33,d:1,d:284
1200048,h:9822,1,12,d:9,d:11,d:242,d:2,d:353
1311304,h:7620,1,12,d:10,d:16,d:151,d:1,d:219
1289548,h:9373,1,12,d:10,d:19,d:2,d:1,d:15
1228368,h:783,1,12,d:11,d:4,d:33,d:1,d:284
1045792,h:5222,1,12,d:25,d:19,d:60,d:1,d:83
1228368,h:783,1,12,d:14,d:5,d:33,d:1,d:284
1289548,h:9133,1,12,d:24,d:2,d:2,d:1,d:15
1311304,h:7620,1,12,d:24,d:15,d:151,d:1,d:219
1322617,h:47981,1,12,d:24,d:18,d:178,d:2,d:258
1200048,h:2297,1,12,d:24,d:19,d:242,d:2,d:353
1660045,h:92515,1,12,d:25,d:0,d:26,d:2,d:30
1153085,h:16090,1,1,d:23,d:23,d:97,d:2,d:136
1200048,h:2297,1,1,d:23,d:23,d:242,d:2,d:353
1200048,h:9822,1,1,d:24,d:4,d:242,d:2,d:353
1153085,h:16090,1,1,d:25,d:16,d:97,d:2,d:136
1293515,h:3570,1,3,d:19,d:1,d:32,d:2,d:38
1322617,h:47981,1,1,d:26,d:11,d:178,d:2,d:258
1311304,h:7620,1,1,d:26,d:16,d:151,d:1,d:219
1293515,h:20073,1,3,d:18,d:22,d:32,d:2,d:38
1289548,h:49970,1,1,d:26,d:23,d:2,d:1,d:15
1293515,h:562,1,3,d:19,d:6,d:32,d:2,d:38
1311304,h:60,1,1,d:29,d:5,d:151,d:1,d:219
1045792,h:5222,1,3,d:19,d:19,d:60,d:1,d:83
1322617,h:47981,1,1,d:31,d:13,d:178,d:2,d:258
1153085,h:4084,1,3,d:20,d:1,d:97,d:2,d:136
1293515,h:971108,1,3,d:16,d:22,d:32,d:2,d:38
1076508,h:7489,1,3,d:16,d:23,d:222,d:2,d:323
1153085,h:9310,1,3,d:19,d:21,d:97,d:2,d:136
1660045,h:12004,1,3,d:17,d:4,d:26,d:2,d:30
1293515,h:60,1,3,d:17,d:6,d:32,d:2,d:38
1660045,h:12004,1,3,d:17,d:12,d:26,d:2,d:30
1293515,h:25208,1,3,d:17,d:18,d:32,d:2,d:38
1293515,h:390,1,3,d:17,d:18,d:32,d:2,d:38
1311304,h:932770,1,3,d:18,d:1,d:151,d:1,d:219
1324244,h:525753,1,3,d:18,d:3,d:119,d:1,d:170
1311304,h:11138,1,3,d:23,d:17,d:151,d:1,d:219
1311304,h:932768,1,3,d:18,d:6,d:151,d:1,d:219
1324244,h:431011,1,4,d:1,d:18,d:119,d:1,d:170
1311304,h:4432,1,4,d:8,d:14,d:151,d:1,d:219
1324174,h:60,1,12,d:9,d:6,d:245,d:14,d:358
1090938,h:5222,1,12,d:11,d:22,d:250,d:1,d:364
1090938,h:20073,1,12,d:10,d:10,d:250,d:1,d:364
1234756,h:24064,1,12,d:9,d:2,d:17,d:2,d:142
1243179,h:162935,1,12,d:10,d:4,d:110,d:5,d:156
1361811,h:16079,1,12,d:10,d:3,d:17,d:2,d:24
1324174,h:230438,1,12,d:10,d:10,d:245,d:14,d:358
1361811,h:71599,1,12,d:10,d:16,d:17,d:2,d:24
1243179,h:49881,1,12,d:11,d:16,d:110,d:5,d:156
1090938,h:60,1,12,d:11,d:19,d:250,d:1,d:364
1121864,h:21646,1,12,d:11,d:18,d:17,d:2,d:19
1161142,h:15889,1,3,d:18,d:12,d:81,d:2,d:113
1243179,h:812,1,12,d:12,d:18,d:110,d:5,d:156
1243179,h:63554,1,12,d:12,d:18,d:110,d:5,d:156
1031802,h:2421,1,12,d:12,d:21,d:17,d:2,d:24
1243179,h:9822,1,12,d:12,d:22,d:110,d:5,d:156
1161142,h:15889,1,12,d:14,d:15,d:81,d:2,d:113
1031802,h:2421,1,12,d:23,d:14,d:17,d:2,d:24
1234756,h:2964,1,12,d:23,d:21,d:17,d:2,d:142
1234756,h:7491,1,12,d:24,d:6,d:17,d:2,d:142
1234756,h:8449,1,12,d:24,d:7,d:17,d:2,d:142
1324174,h:28304,1,12,d:24,d:21,d:245,d:14,d:358
1324174,h:230438,1,1,d:23,d:19,d:245,d:14,d:358
1121864,h:646398,1,1,d:24,d:0,d:17,d:2,d:19
1121864,h:29488,1,3,d:18,d:22,d:17,d:2,d:19
1324174,h:7620,1,3,d:19,d:7,d:245,d:14,d:358
1305398,h:5222,1,1,d:27,d:13,d:11,d:1,d:33
1277438,h:127431,1,1,d:28,d:1,d:12,d:1,d:39
1305398,h:32163,1,1,d:28,d:20,d:11,d:1,d:33
1305398,h:5222,1,1,d:29,d:4,d:11,d:1,d:33
1234756,h:3043,1,1,d:29,d:6,d:17,d:2,d:142
1031802,h:3080,1,1,d:29,d:14,d:17,d:2,d:24
1161142,h:15889,1,1,d:29,d:19,d:81,d:2,d:113
1121864,h:21646,1,1,d:29,d:20,d:17,d:2,d:19
1305398,h:5222,1,1,d:31,d:14,d:11,d:1,d:33
1031802,h:10021,1,1,d:31,d:14,d:17,d:2,d:24
1031802,h:11492,1,3,d:5,d:18,d:17,d:2,d:24
1263518,h:16436,1,12,d:25,d:12,d:69,d:2,d:98
1361811,h:9373,1,3,d:16,d:15,d:17,d:2,d:24
1239056,h:21948,1,12,d:11,d:23,d:200,d:9,d:292
1239056,h:84899,1,12,d:9,d:3,d:200,d:9,d:292
1239056,h:4432,1,12,d:12,d:1,d:200,d:9,d:292
1253646,h:151139,1,12,d:11,d:1,d:2,d:1,d:15
1227098,h:7620,1,12,d:11,d:5,d:16,d:1,d:408
1227098,h:11195,1,12,d:11,d:19,d:16,d:1,d:408
1239056,h:5222,1,12,d:12,d:5,d:200,d:9,d:292
1227098,h:10106,1,12,d:12,d:17,d:16,d:1,d:408
1321528,h:38424,1,12,d:12,d:19,d:218,d:2,d:317
1227098,h:12029,1,12,d:12,d:23,d:16,d:1,d:408
1000003,h:29488,1,3,d:18,d:15,d:170,d:2,d:248
1145961,h:776368,1,12,d:25,d:21,d:10,d:1,d:10
1227098,h:48997,1,12,d:13,d:19,d:16,d:1,d:408
1194417,h:27994,1,12,d:13,d:18,d:17,d:2,d:142
1145961,h:65673,1,12,d:13,d:23,d:10,d:1,d:10
1227098,h:10936,1,12,d:14,d:1,d:16,d:1,d:408
1542455,h:4084,1,12,d:14,d:10,d:24,d:5,d:28
1058682,h:35042,1,12,d:14,d:11,d:17,d:2,d:19
1058682,h:7284,1,12,d:14,d:14,d:17,d:2,d:19
1194417,h:286880,1,12,d:23,d:2,d:17,d:2,d:142
1145961,h:65673,1,12,d:24,d:15,d:10,d:1,d:10
1225848,h:62528,1,12,d:24,d:21,d:17,d:2,d:66
1145961,h:65673,1,12,d:26,d:16,d:10,d:1,d:10
1542455,h:7491,1,1,d:23,d:17,d:24,d:5,d:28
1225848,h:15889,1,1,d:23,d:20,d:17,d:2,d:66
1263518,h:9310,1,1,d:23,d:22,d:69,d:2,d:98
1000003,h:168913,1,3,d:18,d:20,d:170,d:2,d:248
1321528,h:31710,1,1,d:25,d:20,d:218,d:2,d:317
1145961,h:65673,1,1,d:26,d:7,d:10,d:1,d:10
1263518,h:16436,1,1,d:27,d:18,d:69,d:2,d:98
1028527,h:425489,1,3,d:19,d:10,d:231,d:2,d:337
1153585,h:390,1,12,d:9,d:11,d:38,d:2,d:47
1194417,h:27994,1,1,d:28,d:15,d:17,d:2,d:142
1194417,h:27994,1,1,d:30,d:16,d:17,d:2,d:142
1225848,h:15889,1,3,d:17,d:1,d:17,d:2,d:66
1253646,h:43946,1,3,d:17,d:2,d:2,d:1,d:15
1253646,h:54298,1,3,d:24,d:21,d:2,d:1,d:15
1058682,h:7284,1,4,d:1,d:21,d:17,d:2,d:19
1253646,h:43946,1,4,d:3,d:0,d:2,d:1,d:15
1028527,h:7491,1,4,d:11,d:5,d:231,d:2,d:337
1021098,h:280373,1,12,d:8,d:22,d:45,d:7,d:59
1036266,h:39814,1,12,d:9,d:2,d:215,d:1,d:313
1021098,h:11138,1,12,d:9,d:3,d:45,d:7,d:59
1153585,h:390,1,12,d:10,d:9,d:38,d:2,d:47
1153585,h:70567,1,12,d:9,d:5,d:38,d:2,d:47
1255118,h:4258,1,12,d:11,d:18,d:33,d:1,d:266
1101781,h:50547,1,12,d:25,d:16,d:32,d:2,d:289
1101781,h:29487,1,3,d:18,d:12,d:32,d:2,d:289
1153585,h:9310,1,12,d:13,d:5,d:38,d:2,d:47
1063587,h:8449,1,12,d:23,d:22,d:6,d:1,d:6
1255118,h:28304,1,12,d:24,d:14,d:33,d:1,d:266
1101781,h:29488,1,12,d:24,d:18,d:32,d:2,d:289
1255118,h:12004,1,12,d:24,d:20,d:33,d:1,d:266
1301357,h:5222,1,12,d:24,d:21,d:23,d:1,d:343
1101781,h:50547,1,12,d:26,d:18,d:32,d:2,d:289
1036266,h:25153,1,12,d:27,d:2,d:215,d:1,d:313
1117866,h:9822,1,1,d:23,d:23,d:219,d:2,d:318
1117866,h:9310,1,1,d:24,d:5,d:219,d:2,d:318
1021098,h:2297,1,1,d:25,d:20,d:45,d:7,d:59
1036266,h:61002,1,3,d:19,d:1,d:215,d:1,d:313
1218995,h:11138,1,3,d:19,d:4,d:144,d:2,d:209
1036266,h:7491,1,3,d:19,d:7,d:215,d:1,d:313
1021098,h:2297,1,1,d:27,d:12,d:45,d:7,d:59
1066951,h:4432,1,1,d:27,d:23,d:123,d:2,d:230
1066951,h:2297,1,1,d:28,d:2,d:123,d:2,d:230
1301357,h:32163,1,1,d:28,d:4,d:23,d:1,d:343
1844513,h:34750,1,1,d:28,d:20,d:17,d:2,d:44
1844513,h:7491,1,1,d:30,d:5,d:17,d:2,d:44
1066951,h:4432,1,1,d:30,d:6,d:123,d:2,d:230
1101781,h:50547,1,3,d:19,d:22,d:32,d:2,d:289
1844513,h:7284,1,1,d:31,d:15,d:17,d:2,d:44
1063587,h:7620,1,3,d:5,d:22,d:6,d:1,d:6
1021098,h:11138,1,3,d:16,d:16,d:45,d:7,d:59
1301357,h:7620,1,3,d:20,d:3,d:23,d:1,d:343
1021098,h:2297,1,3,d:20,d:11,d:45,d:7,d:59
1193732,h:8449,1,3,d:24,d:23,d:44,d:1,d:139
1193732,h:12004,1,4,d:1,d:6,d:44,d:1,d:139
1218995,h:7620,1,4,d:3,d:12,d:144,d:2,d:209
1218995,h:32163,1,4,d:3,d:17,d:144,d:2,d:209
1036266,h:7491,1,4,d:10,d:12,d:215,d:1,d:313
1021098,h:562,1,4,d:13,d:8,d:45,d:7,d:59
1300827,h:53791,1,12,d:9,d:2,d:35,d:2,d:42
1142430,h:388,1,12,d:10,d:19,d:10,d:1,d:10
1060683,h:10935,1,12,d:10,d:19,d:6,d:1,d:6
1085498,h:788,1,12,d:10,d:20,d:24,d:5,d:172
1068885,h:29487,1,12,d:10,d:21,d:9,d:2,d:9
1060683,h:215849,1,12,d:10,d:21,d:6,d:1,d:6
1300827,h:11195,1,12,d:11,d:13,d:35,d:2,d:42
1300827,h:159543,1,12,d:13,d:0,d:35,d:2,d:42
1068885,h:29294,1,12,d:14,d:3,d:9,d:2,d:9
1052333,h:87104,1,12,d:23,d:3,d:6,d:1,d:6
1127713,h:3570,1,12,d:23,d:6,d:205,d:2,d:298
1300827,h:85492,1,12,d:23,d:16,d:35,d:2,d:42
1127713,h:60,1,12,d:23,d:20,d:205,d:2,d:298
1142430,h:388,1,3,d:16,d:17,d:10,d:1,d:10
1298505,h:32679,1,3,d:20,d:11,d:194,d:20,d:281
1142430,h:388,1,3,d:17,d:19,d:10,d:1,d:10
1060683,h:12408,1,3,d:30,d:15,d:6,d:1,d:6
1052333,h:12004,1,4,d:1,d:19,d:6,d:1,d:6
1127713,h:7284,1,4,d:1,d:21,d:205,d:2,d:298
1298505,h:32679,1,4,d:2,d:11,d:194,d:20,d:281
1060683,h:12004,1,4,d:11,d:2,d:6,d:1,d:6
1072864,h:27770,1,12,d:8,d:23,d:16,d:1,d:90
1081822,h:34750,1,12,d:10,d:19,d:23,d:1,d:343
1254194,h:4432,1,12,d:10,d:23,d:2,d:1,d:2
1263395,h:525337,1,3,d:18,d:12,d:18,d:1,d:20
1263395,h:443460,1,12,d:11,d:0,d:18,d:1,d:20
1254194,h:5452,1,12,d:12,d:3,d:2,d:1,d:2
1173115,h:474,1,12,d:12,d:4,d:164,d:2,d:237
1048116,h:149661,1,12,d:12,d:5,d:151,d:1,d:219
1081822,h:5222,1,12,d:12,d:13,d:23,d:1,d:343
1081822,h:15889,1,12,d:12,d:17,d:23,d:1,d:343
1173115,h:31710,1,12,d:14,d:2,d:164,d:2,d:237
1048116,h:17184,1,12,d:23,d:2,d:151,d:1,d:219
1152090,h:11492,1,12,d:23,d:15,d:17,d:2,d:66
1254194,h:314162,1,12,d:23,d:19,d:2,d:1,d:2
1263395,h:60,1,12,d:23,d:22,d:18,d:1,d:20
1078124,h:3066,1,12,d:24,d:0,d:17,d:2,d:263
1643931,h:10936,1,12,d:24,d:2,d:202,d:2,d:294
1263395,h:29294,1,12,d:24,d:5,d:18,d:1,d:20
1078124,h:156223,1,12,d:24,d:6,d:17,d:2,d:263
1254194,h:4432,1,12,d:24,d:14,d:2,d:1,d:2
1643931,h:9373,1,12,d:24,d:18,d:202,d:2,d:294
1643931,h:6345,1,12,d:24,d:20,d:202,d:2,d:294
1643931,h:150528,1,12,d:25,d:1,d:202,d:2,d:294
1643931,h:63554,1,12,d:26,d:18,d:202,d:2,d:294
1152090,h:20719,1,12,d:26,d:19,d:17,d:2,d:66
1107817,h:60,1,1,d:24,d:6,d:212,d:23,d:308
1072864,h:280373,1,1,d:26,d:2,d:16,d:1,d:90
1107817,h:562,1,1,d:27,d:2,d:212,d:23,d:308
1107817,h:60,1,1,d:27,d:3,d:212,d:23,d:308
1081822,h:5222,1,1,d:27,d:5,d:23,d:1,d:343
1107817,h:32163,1,1,d:27,d:14,d:212,d:23,d:308
1263395,h:83007,1,1,d:27,d:19,d:18,d:1,d:20
1081822,h:5222,1,3,d:19,d:12,d:23,d:1,d:343
1263395,h:228595,1,1,d:28,d:2,d:18,d:1,d:20
1081822,h:15889,1,3,d:19,d:16,d:23,d:1,d:343
1263395,h:151176,1,3,d:16,d:18,d:18,d:1,d:20
1254194,h:4432,1,3,d:17,d:7,d:2,d:1,d:2
1048116,h:67574,1,3,d:18,d:6,d:151,d:1,d:219
2085711,h:60,1,3,d:30,d:23,d:18,d:1,d:20
1078124,h:36284,1,4,d:2,d:11,d:17,d:2,d:263
1081822,h:5222,1,4,d:2,d:12,d:23,d:1,d:343
1072864,h:11138,1,4,d:10,d:22,d:16,d:1,d:90
1254194,h:4432,1,4,d:12,d:23,d:2,d:1,d:2
1283589,h:153130,1,12,d:9,d:3,d:48,d:1,d:63
1091085,h:15889,1,12,d:10,d:2,d:30,d:2,d:36
1094638,h:314422,1,12,d:10,d:6,d:2,d:1,d:15
1283589,h:126617,1,12,d:10,d:22,d:48,d:1,d:63
1254289,h:5222,1,12,d:23,d:12,d:11,d:1,d:34
1283589,h:783,1,12,d:26,d:19,d:48,d:1,d:63
1283589,h:127503,1,12,d:26,d:20,d:48,d:1,d:63
1091085,h:39814,1,1,d:23,d:19,d:30,d:2,d:36
1254289,h:94108,1,1,d:25,d:19,d:11,d:1,d:34
1094638,h:4432,1,1,d:26,d:15,d:2,d:1,d:15
1091085,h:39814,1,1,d:26,d:18,d:30,d:2,d:36
1187317,h:2297,1,1,d:28,d:10,d:126,d:15,d:182
1187317,h:60,1,1,d:28,d:18,d:126,d:15,d:182
1187317,h:60,1,1,d:30,d:15,d:126,d:15,d:182
1254289,h:49266,1,3,d:19,d:22,d:11,d:1,d:34
1091085,h:15889,1,3,d:17,d:21,d:30,d:2,d:36
1094638,h:5446,1,4,d:8,d:5,d:2,d:1,d:15
1094638,h:4432,1,4,d:13,d:22,d:2,d:1,d:15
1083889,h:64,1,12,d:10,d:16,d:201,d:2,d:293
1083889,h:62528,1,12,d:10,d:21,d:201,d:2,d:293
1320270,h:16436,1,12,d:25,d:21,d:243,d:2,d:355
1320270,h:25610,1,12,d:25,d:23,d:243,d:2,d:355
1083889,h:64,1,3,d:18,d:16,d:201,d:2,d:293
1320270,h:86326,1,12,d:26,d:0,d:243,d:2,d:355
1320270,h:216441,1,12,d:26,d:3,d:243,d:2,d:355
1320270,h:68691,1,12,d:24,d:17,d:243,d:2,d:355
1320270,h:46717,1,12,d:24,d:23,d:243,d:2,d:355
1320270,h:16436,1,12,d:25,d:2,d:243,d:2,d:355
1083889,h:519494,1,1,d:23,d:17,d:201,d:2,d:293
1226745,h:49845,1,1,d:28,d:4,d:24,d:5,d:28
1282680,h:800635,1,3,d:19,d:19,d:2,d:1,d:69
1320270,h:68691,1,3,d:17,d:20,d:243,d:2,d:355
1320270,h:11138,1,3,d:18,d:1,d:243,d:2,d:355
1282680,h:42321,1,4,d:3,d:1,d:2,d:1,d:69
1094757,h:731115,1,4,d:12,d:22,d:18,d:1,d:20
1282680,h:65037,1,4,d:13,d:2,d:2,d:1,d:69
1018143,h:1003464,1,12,d:10,d:17,d:17,d:2,d:114
1009037,h:203376,1,12,d:11,d:4,d:96,d:2,d:135
1009037,h:168948,1,12,d:11,d:6,d:96,d:2,d:135
1361147,h:32679,1,12,d:11,d:17,d:26,d:2,d:30
1266748,h:60,1,12,d:13,d:3,d:10,d:1,d:10
1266748,h:4432,1,12,d:13,d:4,d:10,d:1,d:10
1009037,h:224441,1,12,d:24,d:4,d:96,d:2,d:135
1018143,h:52660,1,12,d:26,d:18,d:17,d:2,d:114
1076313,h:5446,1,3,d:18,d:19,d:132,d:2,d:192
1266748,h:21948,1,1,d:25,d:22,d:10,d:1,d:10
1266748,h:60,1,1,d:26,d:0,d:10,d:1,d:10
1236817,h:9310,1,3,d:19,d:10,d:71,d:2,d:100
1009037,h:7284,1,1,d:29,d:3,d:96,d:2,d:135
1076313,h:132082,1,3,d:17,d:0,d:132,d:2,d:192
1361147,h:32679,1,3,d:17,d:1,d:26,d:2,d:30
1252229,h:104174,1,3,d:20,d:7,d:2,d:1,d:2
1076313,h:119481,1,3,d:17,d:20,d:132,d:2,d:192
1266748,h:107670,1,4,d:1,d:7,d:10,d:1,d:10
1236817,h:9310,1,4,d:2,d:10,d:71,d:2,d:100
1076313,h:239216,1,4,d:13,d:0,d:132,d:2,d:192
1252229,h:54273,1,4,d:13,d:4,d:2,d:1,d:2
1265146,h:225525,1,12,d:10,d:2,d:11,d:1,d:341
1251107,h:255201,1,12,d:9,d:1,d:2,d:1,d:43
1091694,h:47981,1,12,d:10,d:7,d:189,d:2,d:275
1091694,h:30035,1,12,d:12,d:1,d:189,d:2,d:275
1082035,h:128032,1,12,d:11,d:5,d:2,d:1,d:49
1251107,h:380792,1,12,d:12,d:1,d:2,d:1,d:43
1028477,h:312490,1,12,d:12,d:13,d:166,d:2,d:409
1091694,h:134281,1,12,d:13,d:3,d:189,d:2,d:275
1265146,h:5222,1,12,d:13,d:6,d:11,d:1,d:341
1028477,h:971108,1,12,d:13,d:23,d:166,d:2,d:409
1028477,h:29488,1,12,d:14,d:2,d:166,d:2,d:409
1103939,h:10935,1,12,d:14,d:4,d:12,d:1,d:121
1103939,h:52602,1,12,d:23,d:7,d:12,d:1,d:121
1251107,h:27519,1,12,d:27,d:2,d:2,d:1,d:43
1622184,h:12004,1,12,d:27,d:2,d:11,d:1,d:34
1091694,h:789646,1,12,d:27,d:4,d:189,d:2,d:275
1091694,h:62529,1,1,d:25,d:18,d:189,d:2,d:275
1265146,h:5222,1,1,d:26,d:14,d:11,d:1,d:341
1265146,h:7491,1,1,d:26,d:16,d:11,d:1,d:341
1243128,h:32163,1,1,d:26,d:17,d:223,d:1,d:325
1091694,h:4084,1,1,d:27,d:14,d:189,d:2,d:275
1265146,h:7491,1,1,d:27,d:15,d:11,d:1,d:341
1103939,h:2964,1,1,d:27,d:17,d:12,d:1,d:121
1622184,h:5222,1,1,d:28,d:3,d:11,d:1,d:34
1103939,h:4700,1,1,d:28,d:6,d:12,d:1,d:121
1622184,h:5222,1,1,d:30,d:4,d:11,d:1,d:34
1091694,h:280373,1,3,d:5,d:20,d:189,d:2,d:275
1251107,h:54710,1,3,d:17,d:4,d:2,d:1,d:43
1028477,h:11195,1,3,d:23,d:13,d:166,d:2,d:409
1082035,h:54372,1,3,d:18,d:3,d:2,d:1,d:49
1251107,h:609280,1,4,d:1,d:0,d:2,d:1,d:43
1082035,h:1011459,1,4,d:1,d:1,d:2,d:1,d:49
1300082,h:38424,1,4,d:2,d:10,d:63,d:2,d:87
1028477,h:2297,1,4,d:4,d:19,d:166,d:2,d:409
1243128,h:10935,1,4,d:4,d:18,d:223,d:1,d:325
1009408,h:6765,1,12,d:10,d:4,d:280,d:2,d:410
1027690,h:48529,1,12,d:10,d:20,d:35,d:2,d:42
1009408,h:93831,1,12,d:10,d:21,d:280,d:2,d:410
1009408,h:11909,1,12,d:11,d:6,d:280,d:2,d:410
1127067,h:688578,1,3,d:18,d:15,d:36,d:2,d:45
1027690,h:11195,1,12,d:12,d:18,d:35,d:2,d:42
1146374,h:11138,1,12,d:12,d:22,d:2,d:1,d:51
1027690,h:22985,1,12,d:12,d:21,d:35,d:2,d:42
1241510,h:23008,1,12,d:13,d:1,d:17,d:2,d:142
1244610,h:10935,1,12,d:14,d:1,d:27,d:1,d:280
1140612,h:10935,1,12,d:23,d:17,d:197,d:5,d:286
1287937,h:613224,1,3,d:18,d:17,d:64,d:2,d:88
1140612,h:215849,1,12,d:24,d:1,d:197,d:5,d:286
1009408,h:13909,1,12,d:26,d:12,d:280,d:2,d:410
1009408,h:7489,1,12,d:26,d:16,d:280,d:2,d:410
1269099,h:4432,1,12,d:27,d:6,d:1,d:1,d:1
1269099,h:2297,1,12,d:27,d:11,d:1,d:1,d:1
1027690,h:28304,1,1,d:23,d:17,d:35,d:2,d:42
1781952,h:21948,1,1,d:23,d:17,d:237,d:2,d:348
1127067,h:3570,1,3,d:18,d:19,d:36,d:2,d:45
1241510,h:56447,1,1,d:25,d:22,d:17,d:2,d:142
1027690,h:28304,1,1,d:27,d:0,d:35,d:2,d:42
1140612,h:7491,1,1,d:27,d:12,d:197,d:5,d:286
1140612,h:7620,1,1,d:27,d:19,d:197,d:5,d:286
1140612,h:7620,1,1,d:27,d:19,d:197,d:5,d:286
1009408,h:28304,1,3,d:19,d:13,d:280,d:2,d:410
1140612,h:7620,1,1,d:28,d:2,d:197,d:5,d:286
1140612,h:7491,1,1,d:28,d:7,d:197,d:5,d:286
1202341,h:88133,1,1,d:28,d:7,d:12,d:1,d:121
1202341,h:10935,1,1,d:28,d:23,d:12,d:1,d:121
1242264,h:4432,1,3,d:19,d:18,d:45,d:7,d:59
1781952,h:16642,1,1,d:29,d:1,d:237,d:2,d:348
1009408,h:1110864,1,3,d:19,d:18,d:280,d:2,d:410
1146374,h:12004,1,1,d:29,d:16,d:2,d:1,d:51
1242264,h:21539,1,1,d:30,d:9,d:45,d:7,d:59
1242264,h:3104,1,1,d:30,d:11,d:45,d:7,d:59
1146374,h:11138,1,1,d:30,d:12,d:2,d:1,d:51
1242264,h:141114,1,3,d:19,d:22,d:45,d:7,d:59
1242264,h:9310,1,1,d:31,d:12,d:45,d:7,d:59
1269099,h:23245,1,3,d:5,d:23,d:1,d:1,d:1
1009408,h:12004,1,3,d:16,d:12,d:280,d:2,d:410
1202341,h:10935,1,3,d:16,d:22,d:12,d:1,d:121
1202341,h:10935,1,3,d:16,d:22,d:12,d:1,d:121
1269099,h:500021,1,3,d:18,d:6,d:1,d:1,d:1
1127067,h:630290,1,3,d:20,d:6,d:36,d:2,d:45
1027690,h:11195,1,3,d:17,d:21,d:35,d:2,d:42
1089321,h:12004,1,3,d:23,d:18,d:11,d:1,d:150
1241510,h:20073,1,3,d:30,d:20,d:17,d:2,d:142
1146374,h:11138,1,4,d:1,d:20,d:2,d:1,d:51
1781952,h:9751,1,4,d:2,d:0,d:237,d:2,d:348
1781952,h:893113,1,4,d:2,d:4,d:237,d:2,d:348
1287937,h:613224,1,4,d:12,d:1,d:64,d:2,d:88
1064284,h:37892,1,12,d:8,d:23,d:226,d:2,d:328
1064284,h:16091,1,12,d:10,d:2,d:226,d:2,d:328
1126775,h:127353,1,12,d:10,d:4,d:138,d:1,d:267
1223692,h:261190,1,12,d:11,d:1,d:17,d:2,d:19
1223692,h:2427,1,12,d:12,d:5,d:17,d:2,d:19
1251462,h:4432,1,12,d:12,d:17,d:18,d:1,d:20
1233323,h:7284,1,12,d:12,d:18,d:17,d:2,d:19
1233323,h:16436,1,12,d:12,d:21,d:17,d:2,d:19
