SESSIONID USERID REQUESTDATE REQUESTEDURL band_id music_genre instrumental
2062 2062 07:43:51 h:power_of_trance_2006 d:33802 d:electronica_dance d:1
5087 5087 15:25:20 h:to_pensando_em_te_chamar_pra_morar_la_em_casa d:38606 d:alternativa d:0
5087 5087 15:25:20 h:absurdo d:38606 d:alternativa d:0
5087 5087 15:25:20 h:eu_sou_seu_aprendiz d:38606 d:alternativa d:0
5087 5087 15:25:20 h:diga_que_ainda_me_quer d:38606 d:alternativa d:0
4205 4205 16:51:11 h:zbi_feat_jo_yo_digaz_old_family_1 d:7106 d:null d:0
4205 4205 16:52:23 h:digaz_lagrimas_de_raiva d:36985 d:rap_hip_hop d:0
4205 4205 13:08:48 h:p_unit_ft_tropas_isek_patakeiros_no_movimento d:37223 d:rap_hip_hop d:0
2831 2831 09:05:10 h:as_the_water_slowly_fills_our_lungs d:35223 d:metal d:1
2831 2831 09:18:25 h:secret d:35685 d:metal d:1
2831 2831 09:18:25 h:corta_me_a_cabeca d:35048 d:alternativa d:1
2831 2831 09:18:25 h:believe d:34507 d:rock d:0
2831 2831 09:18:25 h:evil_whores d:35822 d:punk d:1
6260 6260 20:12:36 h:sem_ti_ft_ntk_ikaruz_mind d:43474 d:r_b d:1
6260 6260 20:25:27 h:sempre_quando_nao_estas_ft_ikaruz_ntk d:43474 d:r_b d:1
2971 2971 10:44:07 h:vede_meus_olhos d:42579 d:pop d:0
2971 2971 11:03:04 h:cor_neon d:42579 d:pop d:0
2971 2971 09:21:38 h:normal d:42579 d:pop d:0
2971 2971 20:48:07 h:restos_de_mim d:42579 d:pop d:0
1998 1998 07:38:10 h:your_glory_wont_last_forever d:34466 d:metal d:1
1998 1998 09:31:56 h:difa_cil d:39435 d:rock d:0
1998 1998 08:50:05 h:i_need_a_priest d:34165 d:electronica_dance d:0
1998 1998 11:36:50 h:corta_me_a_cabeca d:35048 d:alternativa d:1
4194 4194 12:35:30 h:your_glory_wont_last_forever d:34466 d:metal d:1
4194 4194 21:28:17 h:fadas d:37448 d:metal d:0
465 465 07:20:54 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
465 465 09:12:46 h:os_meus_hera_is d:37107 d:folk d:1
465 465 07:04:22 h:asas_brancas d:39696 d:fado d:0
465 465 09:12:46 h:david_crosby d:37107 d:folk d:0
465 465 09:12:46 h:na_o_caias_nessa d:37107 d:folk d:0
465 465 09:12:46 h:conversa_a_dois d:37107 d:folk d:0
465 465 07:32:05 h:variaa_a_es_em_la_menor_joa_o_baga_o d:39696 d:fado d:1
465 465 07:06:03 h:pomba_serena_original d:39696 d:fado d:0
465 465 15:37:29 h:when_the_night_falls d:35538 d:rock d:0
465 465 08:29:48 h:trova_do_vento_que_passa d:39696 d:fado d:0
465 465 09:22:49 h:wrong_from_the_start d:34507 d:rock d:0
465 465 08:51:24 h:layla d:38628 d:folk d:0
465 465 07:04:08 h:caminhada_original d:39696 d:fado d:0
465 465 09:12:46 h:diz_me_quem_tu_a_s d:36736 d:reggae d:1
465 465 09:12:46 h:the_world_is_united d:36736 d:reggae d:1
465 465 06:52:13 h:danito_ft_myth_jp_lagrim_as_na_cara d:38736 d:r_b d:0
465 465 09:22:49 h:believe d:34507 d:rock d:0
465 465 06:37:03 h:jp_onde_estas_tu d:38736 d:r_b d:1
465 465 09:12:46 h:my_friendz d:36736 d:reggae d:1
465 465 06:14:37 h:variaa_a_es_em_si_menor_artur_paredes d:39696 d:fado d:1
465 465 08:51:18 h:cuts_like_a_knife d:38628 d:folk d:0
465 465 09:12:46 h:e_quando_tocava d:37107 d:folk d:0
465 465 06:45:29 h:noite_remix d:38736 d:r_b d:0
465 465 21:08:50 h:movimento_perpa_tuo_associativo d:36603 d:tradicional_portuguesa d:0
465 465 08:16:28 h:fado_hila_rio d:39696 d:fado d:0
465 465 07:16:01 h:1a_afinaa_a_o_original d:39696 d:fado d:0
534 534 10:53:35 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
534 534 06:17:02 h:snipers d:37839 d:rap_hip_hop d:1
534 534 06:17:32 h:resposta_ao_kamel_estiga d:37063 d:rap_hip_hop d:1
534 534 10:53:26 h:introspectiva_pt1 d:36974 d:rap_hip_hop d:1
534 534 06:16:06 h:politica_interesse d:37839 d:rap_hip_hop d:1
534 534 10:50:12 h:hm_sente_meu_ataque d:37890 d:rap_hip_hop d:0
885 885 09:47:50 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
885 885 09:40:49 h:fim_de_tarde d:36106 d:pop d:1
885 885 09:40:49 h:antes_que_fosse_assim d:36106 d:pop d:0
995 995 07:37:21 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
995 995 06:51:45 h:mario_winnans_vs_deep_swing_i_dont_wanna_take_you_there d:39105 d:electronica_dance d:1
995 995 06:30:59 h:lovely_babylon_remix d:39105 d:electronica_dance d:1
995 995 07:45:18 h:pelota_o_14_feat_fire_k d:40242 d:rap_hip_hop d:1
1364 1364 10:03:41 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
1364 1364 08:16:34 h:mc_ciganita_xungaria_falsificada d:38028 d:rap_hip_hop d:0
1364 1364 10:03:41 h:buraka_vs_antoine_clamaran_babylon_remix d:39105 d:electronica_dance d:1
1364 1364 07:31:10 h:gnuk_sound d:41186 d:electronica_dance d:1
1364 1364 10:28:48 h:obrigado_mae d:39084 d:rap_hip_hop d:1
1364 1364 10:03:41 h:lovely_babylon_remix d:39105 d:electronica_dance d:1
1364 1364 07:10:23 h:ta_pioneiro_ft_ag_ir_som_tuga_par d:33754 d:rap_hip_hop d:1
1612 1612 09:21:39 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
1612 1612 07:57:28 h:ntk_da_me_a_oportunidade_2007 d:37127 d:rap_hip_hop d:0
1612 1612 08:20:37 h:ragga_1 d:38009 d:rap_hip_hop d:1
1612 1612 08:37:21 h:litos_tesouro_mental d:35379 d:rap_hip_hop d:1
1612 1612 08:37:21 h:calor_e_sabor d:37067 d:rap_hip_hop d:0
1612 1612 08:10:55 h:quero_te_sentir d:35681 d:outro d:0
1612 1612 08:20:50 h:mc_tropax d:37247 d:rap_hip_hop d:0
1612 1612 08:10:55 h:foi_num_dia d:38823 d:rap_hip_hop d:1
1612 1612 07:06:31 h:nosso_amor_original_carlitos_feat_don_jay d:37062 d:rap_hip_hop d:0
1612 1612 09:21:39 h:lovely_babylon_remix d:39105 d:electronica_dance d:1
1612 1612 08:16:51 h:ta_pioneiro_ft_ag_ir_som_tuga_par d:33754 d:rap_hip_hop d:1
1782 1782 10:36:26 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
1782 1782 07:41:03 h:cuidado_o_diabinho_anda_a_solta d:34789 d:rock d:0
1782 1782 07:47:59 h:nem_as_paredes_confesso d:34789 d:rock d:1
1782 1782 07:55:20 h:na_o_sei_se_merea_o d:34789 d:rock d:0
1988 1988 11:43:16 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
1988 1988 11:43:16 h:a_sa_s_com_a_nostalgia d:35568 d:outro d:0
2080 2080 08:47:47 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
2080 2080 07:45:35 h:jp_onde_estas_tu d:38736 d:r_b d:1
2591 2591 10:27:30 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
2591 2591 10:27:39 h:buraka_vs_antoine_clamaran_babylon_remix d:39105 d:electronica_dance d:1
2591 2591 08:45:53 h:dj_pak_by_champions_league d:38038 d:electronica_dance d:1
2591 2591 08:38:31 h:dj_pak_hamses_pakito_remix d:38038 d:electronica_dance d:1
2744 2744 09:40:07 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
2744 2744 09:40:07 h:snipers d:37839 d:rap_hip_hop d:1
2744 2744 08:55:32 h:02_talvez d:38558 d:rock d:1
2744 2744 08:55:32 h:03_recomea_ar d:38558 d:rock d:1
2744 2744 08:55:32 h:01_meu_lugar d:38558 d:rock d:1
2897 2897 09:12:24 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
2897 2897 09:12:31 h:dj_pak_my_arms_keep_missing_you_tribal_edition d:38038 d:electronica_dance d:1
2897 2897 09:12:32 h:dj_pak_mind_control_fauvrelle_tribal_mix d:38038 d:electronica_dance d:1
2897 2897 09:12:32 h:dj_pak_hamses_pakito_remix d:38038 d:electronica_dance d:1
2897 2897 09:12:31 h:dj_pak_rise_up_vocal_yves_larock_tribal_expecial d:38038 d:electronica_dance d:1
2979 2979 09:22:41 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
2979 2979 09:55:44 h:jp_onde_estas_tu d:38736 d:r_b d:1
3109 3109 09:41:06 h:rock_this_party2007_baby_lon_remix d:39105 d:electronica_dance d:1
3109 3109 09:40:16 h:a_sa_s_com_a_nostalgia d:35568 d:outro d:0
3161 3161 09:47:35 h:meu_beat_3 d:33929 d:rap_hip_hop d:1
3161 3161 18:22:18 h:ma_bo_consigui d:36605 d:rap_hip_hop d:1
6038 6038 22:27:19 h:misskye_melhor_amiga d:41109 d:r_b d:0
6038 6038 21:17:57 h:toppo_ft_misskye_so_tu_me_completas d:41109 d:r_b d:0
6038 6038 20:01:25 h:skhuba_misskye_i_love_you d:41109 d:r_b d:0
6038 6038 21:19:53 h:misskye_amor_iludido d:41109 d:r_b d:0
6038 6038 22:07:16 h:misskye_eu_vou_esperar_por_ti d:41109 d:r_b d:0
164 164 15:31:02 h:life_1 d:43151 d:reggae d:1
164 164 16:11:51 h:darvin_pensa_em_mim d:42941 d:pop d:1
164 164 06:10:28 h:outra_classe d:43267 d:reggae d:1
164 164 20:59:57 h:dalailight d:43151 d:reggae d:1
99 99 15:25:20 h:na_o_quero_doses_demais d:34209 d:rock d:1
99 99 07:16:54 h:nada_consta d:38100 d:rock d:1
99 99 06:26:29 h:poesia_vadia d:35918 d:rap_hip_hop d:0
99 99 08:55:20 h:03_recomea_ar d:38558 d:rock d:1
99 99 06:15:49 h:nunca d:34400 d:rock d:1
99 99 06:57:57 h:humor d:35191 d:etnica d:1
99 99 06:28:12 h:o_entendimento d:34082 d:reggae d:1
99 99 06:27:42 h:diz_me_quem_tu_a_s d:36736 d:reggae d:1
99 99 10:27:19 h:shadows_entwined d:34632 d:metal d:0
99 99 19:26:35 h:carata_quide d:34444 d:rock d:1
99 99 06:32:59 h:cairo_versa_o_de_tema_dos_taxi d:38135 d:rock d:0
99 99 06:16:12 h:the_gold_in_your_head d:33578 d:rock d:0
99 99 12:42:55 h:sensation d:40687 d:rock d:0
99 99 07:50:15 h:cuckoo_plan_feat_peter_hook d:38547 d:pop d:0
2192 2192 21:12:37 h:na_o_quero_doses_demais d:34209 d:rock d:1
2192 2192 11:14:01 h:shadows_entwined d:34632 d:metal d:0
2192 2192 07:56:38 h:it_came_up_gently d:36563 d:rock d:0
7126 7126 22:21:42 h:o_beijo d:38103 d:alternativa d:0
7126 7126 22:21:42 h:rio d:38103 d:alternativa d:0
7126 7126 22:21:42 h:oqsv d:38103 d:alternativa d:0
219 219 13:47:43 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
219 219 13:47:43 h:fado_hila_rio_1 d:39442 d:fado d:0
219 219 13:47:43 h:verdes_anos d:39442 d:fado d:1
219 219 09:04:01 h:balada_sem_destino d:39442 d:fado d:1
219 219 10:12:43 h:homenagem_1 d:39442 d:fado d:1
219 219 06:42:16 h:mosaicos d:39442 d:fado d:1
219 219 12:31:40 h:alegria_dos_ca_us d:39442 d:fado d:0
219 219 09:51:02 h:maria_1 d:39442 d:fado d:0
449 449 06:45:25 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
449 449 06:54:15 h:fado_hila_rio_1 d:39442 d:fado d:0
449 449 06:49:21 h:verdes_anos d:39442 d:fado d:1
449 449 07:06:49 h:balada_sem_destino d:39442 d:fado d:1
449 449 07:13:33 h:homenagem_1 d:39442 d:fado d:1
449 449 07:28:26 h:alegria_dos_ca_us d:39442 d:fado d:0
449 449 07:32:05 h:maria_1 d:39442 d:fado d:0
531 531 12:26:03 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
531 531 06:16:02 h:fado_hila_rio_1 d:39442 d:fado d:0
531 531 20:52:50 h:para_que_quero_eu_olhos d:43623 d:fado d:0
531 531 10:02:57 h:verdes_anos d:39442 d:fado d:1
531 531 12:11:03 h:balada_sem_destino d:39442 d:fado d:1
531 531 21:43:00 h:alegre_se_fez_triste d:43623 d:fado d:0
531 531 12:09:44 h:homenagem_1 d:39442 d:fado d:1
531 531 12:44:52 h:cantar_de_emigraa_a_o d:43623 d:fado d:0
531 531 14:45:17 h:mosaicos d:39442 d:fado d:1
531 531 11:32:14 h:alegria_dos_ca_us d:39442 d:fado d:0
531 531 10:18:16 h:maria_1 d:39442 d:fado d:0
679 679 12:31:05 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
679 679 10:02:49 h:fado_hila_rio_1 d:39442 d:fado d:0
679 679 16:19:35 h:verdes_anos d:39442 d:fado d:1
679 679 10:02:49 h:balada_sem_destino d:39442 d:fado d:1
679 679 10:02:49 h:homenagem_1 d:39442 d:fado d:1
679 679 12:13:27 h:pomba_serena_original d:39696 d:fado d:0
679 679 16:19:35 h:shadows_entwined d:34632 d:metal d:0
679 679 16:19:35 h:mosaicos d:39442 d:fado d:1
679 679 06:19:53 h:wild_rover d:36650 d:folk d:1
679 679 12:13:27 h:alegria_dos_ca_us d:39442 d:fado d:0
679 679 06:22:21 h:fado_hila_rio d:39696 d:fado d:0
679 679 07:03:32 h:1a_afinaa_a_o_original d:39696 d:fado d:0
679 679 10:02:49 h:maria_1 d:39442 d:fado d:0
714 714 12:44:08 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
714 714 10:02:49 h:fado_hila_rio_1 d:39442 d:fado d:0
714 714 12:17:13 h:verdes_anos d:39442 d:fado d:1
714 714 10:02:49 h:balada_sem_destino d:39442 d:fado d:1
714 714 10:02:49 h:homenagem_1 d:39442 d:fado d:1
714 714 11:40:54 h:mosaicos d:39442 d:fado d:1
714 714 12:43:48 h:alegria_dos_ca_us d:39442 d:fado d:0
714 714 06:20:56 h:fado_hila_rio d:39696 d:fado d:0
714 714 10:02:48 h:maria_1 d:39442 d:fado d:0
781 781 12:26:03 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
781 781 09:54:01 h:fado_hila_rio_1 d:39442 d:fado d:0
781 781 21:55:01 h:para_que_quero_eu_olhos d:43623 d:fado d:0
781 781 11:52:24 h:verdes_anos d:39442 d:fado d:1
781 781 09:54:01 h:balada_sem_destino d:39442 d:fado d:1
781 781 21:55:01 h:alegre_se_fez_triste d:43623 d:fado d:0
781 781 09:54:01 h:homenagem_1 d:39442 d:fado d:1
781 781 09:16:50 h:pomba_serena_original d:39696 d:fado d:0
781 781 21:55:01 h:cantar_de_emigraa_a_o d:43623 d:fado d:0
781 781 09:05:50 h:shadows_entwined d:34632 d:metal d:0
781 781 14:45:17 h:mosaicos d:39442 d:fado d:1
781 781 09:51:25 h:alegria_dos_ca_us d:39442 d:fado d:0
781 781 06:22:59 h:fado_hila_rio d:39696 d:fado d:0
781 781 09:50:40 h:1a_afinaa_a_o_original d:39696 d:fado d:0
781 781 09:48:52 h:maria_1 d:39442 d:fado d:0
873 873 14:27:06 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
873 873 07:54:39 h:fado_hila_rio_1 d:39442 d:fado d:0
873 873 08:13:01 h:verdes_anos d:39442 d:fado d:1
873 873 11:33:58 h:balada_sem_destino d:39442 d:fado d:1
873 873 06:28:14 h:homenagem_1 d:39442 d:fado d:1
873 873 06:49:58 h:mosaicos d:39442 d:fado d:1
873 873 10:52:22 h:alegria_dos_ca_us d:39442 d:fado d:0
873 873 06:26:11 h:maria_1 d:39442 d:fado d:0
874 874 13:27:53 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
874 874 13:27:53 h:fado_hila_rio_1 d:39442 d:fado d:0
874 874 13:27:53 h:verdes_anos d:39442 d:fado d:1
874 874 13:27:53 h:balada_sem_destino d:39442 d:fado d:1
874 874 13:27:53 h:homenagem_1 d:39442 d:fado d:1
874 874 06:27:12 h:mosaicos d:39442 d:fado d:1
874 874 13:27:53 h:alegria_dos_ca_us d:39442 d:fado d:0
874 874 13:27:53 h:maria_1 d:39442 d:fado d:0
1521 1521 08:16:22 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
1521 1521 12:17:13 h:fado_hila_rio_1 d:39442 d:fado d:0
1521 1521 07:56:38 h:verdes_anos d:39442 d:fado d:1
1521 1521 12:17:13 h:balada_sem_destino d:39442 d:fado d:1
1521 1521 12:17:13 h:homenagem_1 d:39442 d:fado d:1
1521 1521 14:45:17 h:mosaicos d:39442 d:fado d:1
1521 1521 12:17:13 h:alegria_dos_ca_us d:39442 d:fado d:0
1521 1521 06:59:51 h:maria_1 d:39442 d:fado d:0
2139 2139 09:18:01 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
2139 2139 12:11:13 h:fado_hila_rio_1 d:39442 d:fado d:0
2139 2139 12:12:42 h:verdes_anos d:39442 d:fado d:1
2139 2139 08:34:56 h:balada_sem_destino d:39442 d:fado d:1
2139 2139 11:25:01 h:homenagem_1 d:39442 d:fado d:1
2139 2139 14:32:24 h:mosaicos d:39442 d:fado d:1
2139 2139 08:28:14 h:alegria_dos_ca_us d:39442 d:fado d:0
2139 2139 11:20:29 h:maria_1 d:39442 d:fado d:0
2323 2323 13:17:39 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
2323 2323 13:17:39 h:fado_hila_rio_1 d:39442 d:fado d:0
2323 2323 13:17:39 h:verdes_anos d:39442 d:fado d:1
2323 2323 13:17:39 h:balada_sem_destino d:39442 d:fado d:1
2323 2323 08:09:48 h:homenagem_1 d:39442 d:fado d:1
2323 2323 10:20:16 h:alegria_dos_ca_us d:39442 d:fado d:0
2323 2323 10:28:56 h:maria_1 d:39442 d:fado d:0
2579 2579 09:29:53 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
2579 2579 08:37:15 h:fado_hila_rio_1 d:39442 d:fado d:0
2579 2579 08:39:41 h:verdes_anos d:39442 d:fado d:1
2579 2579 08:57:00 h:balada_sem_destino d:39442 d:fado d:1
2579 2579 09:59:05 h:homenagem_1 d:39442 d:fado d:1
2579 2579 10:16:09 h:mosaicos d:39442 d:fado d:1
2579 2579 08:54:48 h:alegria_dos_ca_us d:39442 d:fado d:0
2579 2579 09:31:03 h:maria_1 d:39442 d:fado d:0
2875 2875 12:29:57 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
2875 2875 12:29:57 h:fado_hila_rio_1 d:39442 d:fado d:0
2875 2875 12:29:57 h:verdes_anos d:39442 d:fado d:1
2875 2875 12:29:57 h:balada_sem_destino d:39442 d:fado d:1
2875 2875 12:29:57 h:homenagem_1 d:39442 d:fado d:1
2875 2875 15:25:46 h:mosaicos d:39442 d:fado d:1
2875 2875 12:29:57 h:alegria_dos_ca_us d:39442 d:fado d:0
2875 2875 12:29:57 h:maria_1 d:39442 d:fado d:0
3283 3283 13:13:52 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
3283 3283 13:13:52 h:fado_hila_rio_1 d:39442 d:fado d:0
3283 3283 13:13:52 h:verdes_anos d:39442 d:fado d:1
3283 3283 13:13:46 h:balada_sem_destino d:39442 d:fado d:1
3283 3283 13:13:46 h:homenagem_1 d:39442 d:fado d:1
3283 3283 11:14:12 h:mosaicos d:39442 d:fado d:1
3283 3283 13:13:46 h:alegria_dos_ca_us d:39442 d:fado d:0
3283 3283 13:13:46 h:maria_1 d:39442 d:fado d:0
3782 3782 12:33:34 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
3782 3782 12:33:34 h:verdes_anos d:39442 d:fado d:1
3782 3782 11:22:15 h:balada_sem_destino d:39442 d:fado d:1
3782 3782 11:22:15 h:maria_1 d:39442 d:fado d:0
3854 3854 13:27:53 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
3854 3854 13:27:53 h:fado_hila_rio_1 d:39442 d:fado d:0
3854 3854 13:27:53 h:verdes_anos d:39442 d:fado d:1
3854 3854 13:27:53 h:balada_sem_destino d:39442 d:fado d:1
3854 3854 13:27:53 h:homenagem_1 d:39442 d:fado d:1
3854 3854 12:02:34 h:mosaicos d:39442 d:fado d:1
3854 3854 13:27:53 h:alegria_dos_ca_us d:39442 d:fado d:0
3854 3854 13:27:53 h:maria_1 d:39442 d:fado d:0
4114 4114 12:26:03 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
4114 4114 12:20:22 h:fado_hila_rio_1 d:39442 d:fado d:0
4114 4114 12:20:23 h:verdes_anos d:39442 d:fado d:1
4114 4114 12:20:22 h:balada_sem_destino d:39442 d:fado d:1
4114 4114 12:20:22 h:homenagem_1 d:39442 d:fado d:1
4114 4114 12:20:22 h:alegria_dos_ca_us d:39442 d:fado d:0
4114 4114 12:20:22 h:maria_1 d:39442 d:fado d:0
4159 4159 12:28:18 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
4159 4159 12:28:18 h:fado_hila_rio_1 d:39442 d:fado d:0
4159 4159 12:28:18 h:verdes_anos d:39442 d:fado d:1
4159 4159 12:28:18 h:balada_sem_destino d:39442 d:fado d:1
4159 4159 12:28:18 h:homenagem_1 d:39442 d:fado d:1
4159 4159 12:28:39 h:coimbra_menina_e_moa_a_ao_vivo_em_portel_28_10 d:39696 d:fado d:0
4159 4159 12:28:18 h:alegria_dos_ca_us d:39442 d:fado d:0
4159 4159 17:06:43 h:novos_amores d:41089 d:tradicional_portuguesa d:0
4159 4159 12:28:18 h:maria_1 d:39442 d:fado d:0
4390 4390 13:11:17 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
4390 4390 13:11:17 h:fado_hila_rio_1 d:39442 d:fado d:0
4390 4390 13:11:17 h:verdes_anos d:39442 d:fado d:1
4390 4390 13:11:17 h:balada_sem_destino d:39442 d:fado d:1
4390 4390 13:11:17 h:homenagem_1 d:39442 d:fado d:1
4390 4390 14:45:17 h:mosaicos d:39442 d:fado d:1
4390 4390 13:11:17 h:alegria_dos_ca_us d:39442 d:fado d:0
4390 4390 13:11:17 h:maria_1 d:39442 d:fado d:0
4392 4392 13:11:40 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
4392 4392 13:11:40 h:fado_hila_rio_1 d:39442 d:fado d:0
4392 4392 13:11:40 h:verdes_anos d:39442 d:fado d:1
4392 4392 13:11:40 h:balada_sem_destino d:39442 d:fado d:1
4392 4392 13:11:40 h:homenagem_1 d:39442 d:fado d:1
4392 4392 14:49:12 h:mosaicos d:39442 d:fado d:1
4392 4392 13:11:40 h:alegria_dos_ca_us d:39442 d:fado d:0
4392 4392 13:11:40 h:maria_1 d:39442 d:fado d:0
4393 4393 13:11:51 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
4393 4393 13:11:51 h:fado_hila_rio_1 d:39442 d:fado d:0
4393 4393 13:11:51 h:verdes_anos d:39442 d:fado d:1
4393 4393 13:11:51 h:balada_sem_destino d:39442 d:fado d:1
4393 4393 13:11:51 h:homenagem_1 d:39442 d:fado d:1
4393 4393 13:11:51 h:alegria_dos_ca_us d:39442 d:fado d:0
4393 4393 13:11:51 h:maria_1 d:39442 d:fado d:0
4403 4403 13:13:46 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
4403 4403 13:13:46 h:fado_hila_rio_1 d:39442 d:fado d:0
4403 4403 13:13:46 h:verdes_anos d:39442 d:fado d:1
4403 4403 13:13:46 h:balada_sem_destino d:39442 d:fado d:1
4403 4403 13:13:46 h:homenagem_1 d:39442 d:fado d:1
4403 4403 14:45:17 h:mosaicos d:39442 d:fado d:1
4403 4403 13:13:46 h:alegria_dos_ca_us d:39442 d:fado d:0
4403 4403 13:13:46 h:maria_1 d:39442 d:fado d:0
4591 4591 13:48:25 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
4591 4591 13:48:25 h:fado_hila_rio_1 d:39442 d:fado d:0
4591 4591 13:48:25 h:verdes_anos d:39442 d:fado d:1
4591 4591 13:48:25 h:balada_sem_destino d:39442 d:fado d:1
4591 4591 13:48:25 h:homenagem_1 d:39442 d:fado d:1
4591 4591 14:32:12 h:mosaicos d:39442 d:fado d:1
4591 4591 13:48:25 h:alegria_dos_ca_us d:39442 d:fado d:0
4591 4591 13:48:25 h:maria_1 d:39442 d:fado d:0
4603 4603 13:50:35 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
4603 4603 13:50:34 h:fado_hila_rio_1 d:39442 d:fado d:0
4603 4603 13:50:35 h:verdes_anos d:39442 d:fado d:1
4603 4603 13:50:34 h:balada_sem_destino d:39442 d:fado d:1
4603 4603 13:50:34 h:homenagem_1 d:39442 d:fado d:1
4603 4603 15:22:10 h:mosaicos d:39442 d:fado d:1
4603 4603 13:50:34 h:alegria_dos_ca_us d:39442 d:fado d:0
4603 4603 13:50:34 h:maria_1 d:39442 d:fado d:0
4604 4604 13:50:45 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
4604 4604 13:50:44 h:fado_hila_rio_1 d:39442 d:fado d:0
4604 4604 13:50:45 h:verdes_anos d:39442 d:fado d:1
4604 4604 13:50:44 h:balada_sem_destino d:39442 d:fado d:1
4604 4604 13:50:44 h:homenagem_1 d:39442 d:fado d:1
4604 4604 15:22:10 h:mosaicos d:39442 d:fado d:1
4604 4604 13:50:44 h:alegria_dos_ca_us d:39442 d:fado d:0
4604 4604 13:50:44 h:maria_1 d:39442 d:fado d:0
4641 4641 13:58:02 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
4641 4641 13:58:02 h:fado_hila_rio_1 d:39442 d:fado d:0
4641 4641 13:58:02 h:verdes_anos d:39442 d:fado d:1
4641 4641 13:58:02 h:balada_sem_destino d:39442 d:fado d:1
4641 4641 13:58:02 h:homenagem_1 d:39442 d:fado d:1
4641 4641 15:39:16 h:mosaicos d:39442 d:fado d:1
4641 4641 13:58:02 h:alegria_dos_ca_us d:39442 d:fado d:0
4641 4641 13:58:02 h:maria_1 d:39442 d:fado d:0
6516 6516 21:33:35 h:la_menor_joa_o_baga_o d:39442 d:fado d:1
6516 6516 20:53:30 h:fado_hila_rio_1 d:39442 d:fado d:0
6516 6516 20:58:39 h:verdes_anos d:39442 d:fado d:1
6516 6516 21:05:07 h:balada_sem_destino d:39442 d:fado d:1
6516 6516 21:36:21 h:homenagem_1 d:39442 d:fado d:1
6516 6516 21:34:38 h:cantiga_bailada d:35778 d:tradicional_portuguesa d:1
6516 6516 21:37:53 h:vira_velho d:35778 d:tradicional_portuguesa d:0
6516 6516 21:50:31 h:mosaicos d:39442 d:fado d:1
6516 6516 21:33:35 h:caninha_verde d:35778 d:tradicional_portuguesa d:1
6516 6516 21:03:46 h:s_joa_o d:35778 d:tradicional_portuguesa d:0
6516 6516 21:03:46 h:alegria_dos_ca_us d:39442 d:fado d:0
6516 6516 21:02:10 h:moda_do_entrudo d:35778 d:tradicional_portuguesa d:1
6516 6516 21:34:38 h:maria_1 d:39442 d:fado d:0
4824 4824 16:53:24 h:akap_produa_a_o_1 d:42460 d:rap_hip_hop d:0
4824 4824 18:17:46 h:desculpa_2 d:41939 d:rap_hip_hop d:0
4824 4824 16:07:57 h:renovaa_a_o_total d:41939 d:rap_hip_hop d:0
4824 4824 18:17:46 h:o_que_sinto d:41939 d:rap_hip_hop d:0
4824 4824 18:17:47 h:a_essas_putas_vulgares d:41939 d:rap_hip_hop d:0
4824 4824 18:17:46 h:poesia_3 d:41939 d:rap_hip_hop d:0
