userid,itemid,rating,band_id,music_genre,instrumental
3035,h:violencia_na_o,1,d:36555,d:reggae,d:0
4164,h:mama_na_o_chora,1,d:33665,d:reggae,d:0
4164,h:chalice,1,d:33665,d:reggae,d:0
5824,h:mama_na_o_chora,1,d:33665,d:reggae,d:0
5824,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
6073,h:mama_na_o_chora,1,d:33665,d:reggae,d:0
6073,h:l_o_v_e_you,1,d:44479,d:jazz,d:0
6073,h:mulher_avestruz,1,d:44479,d:jazz,d:0
379,h:enter_sandwoman,1,d:37183,d:alternativa,d:1
379,h:goodtime,1,d:33834,d:rock,d:0
379,h:drowning_in_a_shadow,1,d:33834,d:rock,d:0
379,h:deep_down_inside,1,d:40823,d:rock,d:0
379,h:distracted,1,d:37183,d:alternativa,d:1
379,h:crimson_landscape_1,1,d:40823,d:rock,d:0
1730,h:evective_trance,1,d:42828,d:electronica_dance,d:1
1730,h:halloween_2008,1,d:43345,d:rap_hip_hop,d:1
1730,h:halloween_o_cigano,1,d:43345,d:rap_hip_hop,d:0
1730,h:halloween_procriar,1,d:43345,d:rap_hip_hop,d:1
1730,h:crazy_horn,1,d:42828,d:electronica_dance,d:1
1730,h:halloween_no_love,1,d:43345,d:rap_hip_hop,d:1
280,h:ja_me_fartei_rita_lopez,1,d:37165,d:outro,d:0
280,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
280,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
280,h:jahvai_ici,1,d:34596,d:reggae,d:0
280,h:volta_para_tras,1,d:34890,d:pop,d:1
280,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
545,h:ja_me_fartei_rita_lopez,1,d:37165,d:outro,d:0
545,h:a_sa_s_com_a_nostalgia,1,d:35568,d:outro,d:0
545,h:se_amanha,1,d:35568,d:outro,d:0
545,h:objectivo_1,1,d:39803,d:rap_hip_hop,d:0
545,h:poesia_da_rua,1,d:39639,d:rap_hip_hop,d:0
917,h:ja_me_fartei_rita_lopez,1,d:37165,d:outro,d:0
917,h:wild_rover,1,d:36650,d:folk,d:1
2454,h:ja_me_fartei_rita_lopez,1,d:37165,d:outro,d:0
2454,h:crena_as,1,d:39007,d:rap_hip_hop,d:1
2454,h:a_sa_s_com_a_nostalgia,1,d:35568,d:outro,d:0
3279,h:ja_me_fartei_rita_lopez,1,d:37165,d:outro,d:0
3279,h:hip_hop_tuga_1,1,d:41678,d:rap_hip_hop,d:1
3279,h:quem_a_ela,1,d:42096,d:outro,d:1
3279,h:jp_ft_danito_ainda_penso_em_ti,1,d:35708,d:rap_hip_hop,d:0
3279,h:desabafos,1,d:39528,d:rap_hip_hop,d:0
3279,h:puta_da_ragga,1,d:36974,d:rap_hip_hop,d:1
4107,h:ja_me_fartei_rita_lopez,1,d:37165,d:outro,d:0
4107,h:ainda_penso_em_ti,1,d:38736,d:r_b,d:1
4107,h:a_minha_hista_ria_ft_missy_e_gijoe,1,d:35568,d:outro,d:0
4107,h:mrk_ft_rookie_quero_te_para_sempre_regravado_2008,1,d:41145,d:outro,d:1
4107,h:jp_ft_danito_tu_es_1,1,d:38736,d:r_b,d:0
6251,h:ja_me_fartei_rita_lopez,1,d:37165,d:outro,d:0
6251,h:falar_de_amor,1,d:37107,d:folk,d:1
6251,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
6251,h:growing_1,1,d:41411,d:rock,d:0
6472,h:ja_me_fartei_rita_lopez,1,d:37165,d:outro,d:0
6472,h:neste_mundo_em_k_vivemos_nova_guarda_kapa_no_refra_o,1,d:37610,d:rap_hip_hop,d:0
761,h:fado31,1,d:33928,d:electronica_dance,d:0
761,h:600_cc,1,d:34882,d:alternativa,d:1
761,h:could_be_you,1,d:34333,d:alternativa,d:0
761,h:moonshadow,1,d:37199,d:electronica_dance,d:1
761,h:make_me_move,1,d:35679,d:electronica_dance,d:0
761,h:cool_moment,1,d:33923,d:funk,d:1
761,h:um_dia_de_noite,1,d:38074,d:industrial,d:1
761,h:waterfoam,1,d:34413,d:electronica_dance,d:1
3027,h:fado31,1,d:33928,d:electronica_dance,d:0
3027,h:zuk,1,d:38949,d:alternativa,d:1
3027,h:walking_in_the_sun,1,d:34669,d:electronica_dance,d:0
3027,h:its_lovely,1,d:34165,d:electronica_dance,d:0
3027,h:baianidade_naga,1,d:39752,d:pop,d:0
3027,h:fresh_preproduction,1,d:38903,d:electronica_dance,d:0
4789,h:fado31,1,d:33928,d:electronica_dance,d:0
4789,h:tinkle,1,d:39039,d:alternativa,d:1
4789,h:planic,1,d:33928,d:electronica_dance,d:1
4789,h:whisper_1,1,d:39476,d:electronica_dance,d:1
4789,h:fantasy,1,d:39476,d:electronica_dance,d:1
4789,h:a_arte_mais_bela,1,d:40408,d:rap_hip_hop,d:1
5379,h:fado31,1,d:33928,d:electronica_dance,d:0
5379,h:cristal,1,d:39476,d:electronica_dance,d:1
5379,h:2k4,1,d:37535,d:alternativa,d:0
5379,h:gamma_rays,1,d:33928,d:electronica_dance,d:1
5379,h:echo,1,d:39476,d:electronica_dance,d:1
5379,h:growth,1,d:39476,d:electronica_dance,d:1
5379,h:rmade,1,d:33928,d:electronica_dance,d:1
5379,h:planic,1,d:33928,d:electronica_dance,d:1
5379,h:whisper_1,1,d:39476,d:electronica_dance,d:1
5379,h:fantasy,1,d:39476,d:electronica_dance,d:1
5433,h:fado31,1,d:33928,d:electronica_dance,d:0
5433,h:cristal,1,d:39476,d:electronica_dance,d:1
5433,h:2k4,1,d:37535,d:alternativa,d:0
5433,h:restaurant_preproduction,1,d:38903,d:electronica_dance,d:0
5433,h:echo,1,d:39476,d:electronica_dance,d:1
5433,h:growth,1,d:39476,d:electronica_dance,d:1
5433,h:planic,1,d:33928,d:electronica_dance,d:1
5433,h:whisper_1,1,d:39476,d:electronica_dance,d:1
5433,h:fresh_preproduction,1,d:38903,d:electronica_dance,d:0
5433,h:devil_in_a_suit_preproduction,1,d:38903,d:electronica_dance,d:0
5433,h:fantasy,1,d:39476,d:electronica_dance,d:1
2338,h:misteriosa_mulher,1,d:40338,d:rock,d:0
2338,h:licantropia,1,d:40338,d:rock,d:0
3913,h:misteriosa_mulher,1,d:40338,d:rock,d:0
3913,h:licantropia,1,d:40338,d:rock,d:0
3948,h:misteriosa_mulher,1,d:40338,d:rock,d:0
3948,h:licantropia,1,d:40338,d:rock,d:0
4091,h:misteriosa_mulher,1,d:40338,d:rock,d:0
4091,h:licantropia,1,d:40338,d:rock,d:0
4100,h:misteriosa_mulher,1,d:40338,d:rock,d:0
4100,h:licantropia,1,d:40338,d:rock,d:0
4017,h:zig_zag_remix,1,d:35411,d:electronica_dance,d:1
4017,h:a_sa_s_com_a_nostalgia,1,d:35568,d:outro,d:0
4017,h:noite_remix,1,d:38736,d:r_b,d:0
334,h:putas_de_norte_a_sul_a_sa_kengas_e_vakas_ft_spm_sil,1,d:40346,d:outro,d:1
334,h:arte_urbana_ft_anjo_mrk,1,d:40346,d:outro,d:1
334,h:kuduro_delicado_kuduro_mix,1,d:35411,d:electronica_dance,d:1
3136,h:rimas_feliz_natal_mc_fly,1,d:41678,d:rap_hip_hop,d:1
3136,h:ouve_o_teu_coraa_a_o,1,d:41678,d:rap_hip_hop,d:1
3136,h:halloween_procriar,1,d:43345,d:rap_hip_hop,d:1
4580,h:rimas_feliz_natal_mc_fly,1,d:41678,d:rap_hip_hop,d:1
4580,h:ouve_o_teu_coraa_a_o,1,d:41678,d:rap_hip_hop,d:1
4580,h:ru_o_j_r_mc_f_desejo,1,d:42241,d:r_b,d:0
1791,h:revolua_a_o_individual,1,d:39833,d:rap_hip_hop,d:0
1791,h:atitude_certa,1,d:39833,d:rap_hip_hop,d:0
1791,h:preciso_de_um_amigo,1,d:33638,d:pop,d:0
2628,h:revolua_a_o_individual,1,d:39833,d:rap_hip_hop,d:0
2628,h:atitude_certa,1,d:39833,d:rap_hip_hop,d:0
4838,h:je_te_le_die_klaire_man,1,d:38678,d:rap_hip_hop,d:1
4838,h:beleza_artificial_com_ba_nus_sam_the_kid,1,d:39984,d:rap_hip_hop,d:0
4838,h:pseudo_mcs_ft_bonus,1,d:39984,d:rap_hip_hop,d:0
4838,h:11_mulher_que_deus_amou,1,d:39984,d:rap_hip_hop,d:0
4838,h:feat_chullage,1,d:39984,d:rap_hip_hop,d:0
4838,h:masturbao_mental,1,d:39984,d:rap_hip_hop,d:0
4838,h:roleta_russa,1,d:39984,d:rap_hip_hop,d:0
4838,h:its_lovely,1,d:34165,d:electronica_dance,d:0
4838,h:drogas,1,d:39984,d:rap_hip_hop,d:0
4838,h:10_anos_versao_oficiall,1,d:39984,d:rap_hip_hop,d:1
4838,h:filho_do_gueto_c_dino,1,d:39984,d:rap_hip_hop,d:0
4838,h:eu_improviso_ao_vivo,1,d:39984,d:rap_hip_hop,d:0
2952,h:chyvi_dodu_na_bo,1,d:42416,d:outro,d:0
2952,h:abre_os_olhos_1,1,d:36974,d:rap_hip_hop,d:1
2952,h:puta_da_ragga,1,d:36974,d:rap_hip_hop,d:1
156,h:devil_town,1,d:36740,d:alternativa,d:0
156,h:i_need_a_priest,1,d:34165,d:electronica_dance,d:0
156,h:humor,1,d:35191,d:etnica,d:1
156,h:lollypop,1,d:34795,d:alternativa,d:1
156,h:chalice,1,d:33665,d:reggae,d:0
156,h:my_friendz,1,d:36736,d:reggae,d:1
156,h:waterfoam,1,d:34413,d:electronica_dance,d:1
365,h:a_morte_pede_carona,1,d:41587,d:rap_hip_hop,d:1
365,h:kappa_g_amo_te_padrinho_2008,1,d:41611,d:rap_hip_hop,d:1
365,h:quero_te_1,1,d:36872,d:rap_hip_hop,d:1
365,h:11_mulher_que_deus_amou,1,d:39984,d:rap_hip_hop,d:0
365,h:puto_da_street_benfica_derrotado,1,d:39970,d:rap_hip_hop,d:1
365,h:filosofia_do_teu_olhar_ft_anjo_2008,1,d:41145,d:outro,d:1
365,h:destino_traa_ado_canuca,1,d:37063,d:rap_hip_hop,d:1
365,h:pecados_da_vida_feat_tavares,1,d:41916,d:rap_hip_hop,d:0
365,h:desabafo_1,1,d:40250,d:rap_hip_hop,d:1
365,h:roleta_russa,1,d:39984,d:rap_hip_hop,d:0
365,h:so_te_digo_a_uma_coisa_beef,1,d:36872,d:rap_hip_hop,d:1
365,h:tuga_gs_despedida_o_tempo_corre,1,d:41611,d:rap_hip_hop,d:1
3067,h:a_morte_pede_carona,1,d:41587,d:rap_hip_hop,d:1
3067,h:historia_um_pequeno_rapaz_beto_di_guetto,1,d:39628,d:pop,d:0
3067,h:o_rap_a_isto,1,d:41587,d:rap_hip_hop,d:1
3067,h:idade_dos_sonhos,1,d:39628,d:pop,d:0
3067,h:sdm_ele_anda_por_ai,1,d:41587,d:rap_hip_hop,d:1
3067,h:broadg_d_tox_vida_loka,1,d:41587,d:rap_hip_hop,d:1
3067,h:broadg_gnz_d_t_ox_vida_bandida,1,d:41587,d:rap_hip_hop,d:1
3067,h:broadg_gnz_internacional,1,d:41587,d:rap_hip_hop,d:1
3067,h:nha_freestyle_a_shot,1,d:41587,d:rap_hip_hop,d:1
4834,h:a_morte_pede_carona,1,d:41587,d:rap_hip_hop,d:1
4834,h:o_guetto_faz_a_fora_a_1,1,d:41587,d:rap_hip_hop,d:1
4834,h:dyggas_broadg_a_homenagem,1,d:41712,d:rap_hip_hop,d:1
5504,h:a_morte_pede_carona,1,d:41587,d:rap_hip_hop,d:1
5504,h:o_rap_a_isto,1,d:41587,d:rap_hip_hop,d:1
5504,h:sdm_ele_anda_por_ai,1,d:41587,d:rap_hip_hop,d:1
5504,h:soldados_da_musgueira,1,d:41587,d:rap_hip_hop,d:1
5504,h:broadg_gnz_d_t_ox_vida_bandida,1,d:41587,d:rap_hip_hop,d:1
5504,h:dyggas_broadg_a_homenagem,1,d:41712,d:rap_hip_hop,d:1
5504,h:nha_freestyle_a_shot,1,d:41587,d:rap_hip_hop,d:1
5669,h:a_morte_pede_carona,1,d:41587,d:rap_hip_hop,d:1
5669,h:broadg_d_tox_vida_loka,1,d:41587,d:rap_hip_hop,d:1
5669,h:broadg_gnz_d_t_ox_vida_bandida,1,d:41587,d:rap_hip_hop,d:1
5800,h:a_morte_pede_carona,1,d:41587,d:rap_hip_hop,d:1
5800,h:historia_um_pequeno_rapaz_beto_di_guetto,1,d:39628,d:pop,d:0
5800,h:idade_dos_sonhos,1,d:39628,d:pop,d:0
763,h:tu_a_s_ta_o_linda,1,d:40408,d:rap_hip_hop,d:1
763,h:qero_te_assim_te,1,d:40775,d:rap_hip_hop,d:0
763,h:unknow_ne_yo_closer,1,d:43490,d:electronica_dance,d:1
1896,h:tu_a_s_ta_o_linda,1,d:40408,d:rap_hip_hop,d:1
1896,h:heroa_na,1,d:37123,d:rap_hip_hop,d:1
1896,h:resposta_ao_kamel_estiga,1,d:37063,d:rap_hip_hop,d:1
1896,h:06_dims_linstitut_croc_music,1,d:37076,d:rap_hip_hop,d:0
1896,h:apokalipse_sera_que_vale_a_pena,1,d:38138,d:rap_hip_hop,d:1
1896,h:jp_ft_danito_ainda_penso_em_ti,1,d:35708,d:rap_hip_hop,d:0
1896,h:amiga_monica,1,d:37123,d:rap_hip_hop,d:1
1896,h:napster_katchorras_feat_dmaziado,1,d:34841,d:rap_hip_hop,d:0
1896,h:danito_tarde_demais,1,d:35708,d:rap_hip_hop,d:0
2789,h:tu_a_s_ta_o_linda,1,d:40408,d:rap_hip_hop,d:1
2789,h:nova_geraa_a_o,1,d:40408,d:rap_hip_hop,d:0
2789,h:ncs_feat_jay_c_reflexao_mensagem,1,d:41220,d:rap_hip_hop,d:1
2789,h:realidade,1,d:36974,d:rap_hip_hop,d:1
2789,h:jp_ft_danito_ainda_penso_em_ti,1,d:35708,d:rap_hip_hop,d:0
5920,h:tu_a_s_ta_o_linda,1,d:40408,d:rap_hip_hop,d:1
5920,h:tu_a_s_aquela,1,d:40408,d:rap_hip_hop,d:1
5920,h:a_arte_mais_bela,1,d:40408,d:rap_hip_hop,d:1
7117,h:tu_a_s_ta_o_linda,1,d:40408,d:rap_hip_hop,d:1
7117,h:capta_mr_by,1,d:41552,d:rap_hip_hop,d:1
7117,h:se_amanha,1,d:35568,d:outro,d:0
7117,h:drogas,1,d:39984,d:rap_hip_hop,d:0
7117,h:filho_do_gueto_c_dino,1,d:39984,d:rap_hip_hop,d:0
7117,h:amor_sem_fim_hip_hop,1,d:36974,d:rap_hip_hop,d:1
7117,h:a_arte_mais_bela,1,d:40408,d:rap_hip_hop,d:1
4067,h:sente_o_beat,1,d:34560,d:rap_hip_hop,d:1
4067,h:the_sound_of_the_moon_esta_dio,1,d:37250,d:metal,d:0
4067,h:breathing_the_whole_1,1,d:41312,d:rock,d:0
1968,h:puto_ko_tchora_ghetto_shadows_mortex_com_b_shadd,1,d:37729,d:rap_hip_hop,d:0
1968,h:mctropas_o_peso_da_culpa_r_i_p_filha,1,d:37223,d:rap_hip_hop,d:0
1968,h:mortex_pensei_nisto_street_mix_tape_antecipaa_a_o,1,d:37729,d:rap_hip_hop,d:1
1968,h:fonsk_feat_strata_g_back_in_the_days_ultimo_piso,1,d:38661,d:rap_hip_hop,d:1
1968,h:damas_damas,1,d:38185,d:rap_hip_hop,d:1
2840,h:puto_ko_tchora_ghetto_shadows_mortex_com_b_shadd,1,d:37729,d:rap_hip_hop,d:0
2840,h:eras_a_minha_ft_ntk,1,d:40811,d:rap_hip_hop,d:0
2840,h:espera_por_mim_ft_mind,1,d:41935,d:rap_hip_hop,d:0
2840,h:ph_neutro_mik_ikaruz_enrola_mais_uma,1,d:41935,d:rap_hip_hop,d:0
5682,h:puto_ko_tchora_ghetto_shadows_mortex_com_b_shadd,1,d:37729,d:rap_hip_hop,d:0
5682,h:mortex_pensei_nisto_street_mix_tape_antecipaa_a_o,1,d:37729,d:rap_hip_hop,d:1
6991,h:puto_ko_tchora_ghetto_shadows_mortex_com_b_shadd,1,d:37729,d:rap_hip_hop,d:0
6991,h:putos_di_cp_vida_di_bairro,1,d:39970,d:rap_hip_hop,d:1
59,h:sa_sucesso_the_summer_arrived_vol_4_2006_cd1_01_batata_mc_ft_deus_verbal_marreco_mc_dama_anda_ca,1,d:35419,d:rap_hip_hop,d:1
59,h:bairro_tetra_xg_marreco_mc_ft_deus_verbal,1,d:35419,d:rap_hip_hop,d:1
59,h:resposta_ao_kamel_estiga,1,d:37063,d:rap_hip_hop,d:1
59,h:ta_pioneiro_ft_ag_ir_som_tuga_par,1,d:33754,d:rap_hip_hop,d:1
326,h:sa_sucesso_the_summer_arrived_vol_4_2006_cd1_01_batata_mc_ft_deus_verbal_marreco_mc_dama_anda_ca,1,d:35419,d:rap_hip_hop,d:1
326,h:cdk,1,d:34377,d:rap_hip_hop,d:0
326,h:danito_ft_myth_jp_lagrim_as_na_cara,1,d:38736,d:r_b,d:0
2781,h:sa_sucesso_the_summer_arrived_vol_4_2006_cd1_01_batata_mc_ft_deus_verbal_marreco_mc_dama_anda_ca,1,d:35419,d:rap_hip_hop,d:1
2781,h:bairro_tetra_xg_marreco_mc_ft_deus_verbal,1,d:35419,d:rap_hip_hop,d:1
2449,h:atraso_do_destino,1,d:40936,d:sertanejo,d:0
2449,h:vou_te_amar_ala_m_da_vida,1,d:40936,d:sertanejo,d:0
2449,h:um_perfume_na_noite,1,d:40936,d:sertanejo,d:0
2449,h:quero_agradecer_a_deus,1,d:40936,d:sertanejo,d:0
4544,h:atraso_do_destino,1,d:40936,d:sertanejo,d:0
4544,h:agora_eu_sei,1,d:39187,d:pop,d:0
4544,h:pea_o_dominado,1,d:40936,d:sertanejo,d:0
4544,h:movimento_perpa_tuo_associativo,1,d:36603,d:tradicional_portuguesa,d:0
5057,h:atraso_do_destino,1,d:40936,d:sertanejo,d:0
5057,h:patuscada,1,d:37865,d:tradicional_portuguesa,d:0
5057,h:sem_vergonha,1,d:40135,d:kizomba_zouk,d:0
5057,h:brincadeira,1,d:39797,d:rock,d:1
5057,h:eu_quero_e_ele_na_o_quer,1,d:43679,d:tradicional_portuguesa,d:1
5057,h:som_do_amor_1,1,d:39743,d:outro,d:1
5809,h:atraso_do_destino,1,d:40936,d:sertanejo,d:0
5809,h:vou_te_amar_ala_m_da_vida,1,d:40936,d:sertanejo,d:0
5809,h:um_perfume_na_noite,1,d:40936,d:sertanejo,d:0
5809,h:quero_agradecer_a_deus,1,d:40936,d:sertanejo,d:0
1020,h:dads_guns,1,d:34333,d:alternativa,d:0
1020,h:postcard_canyons,1,d:34333,d:alternativa,d:0
1020,h:drowning_song,1,d:34333,d:alternativa,d:0
1020,h:tennessee_waltz,1,d:34333,d:alternativa,d:0
1020,h:the_bear,1,d:34333,d:alternativa,d:0
1020,h:the_gold_in_your_head,1,d:33578,d:rock,d:0
2269,h:dads_guns,1,d:34333,d:alternativa,d:0
2269,h:could_be_you,1,d:34333,d:alternativa,d:0
2269,h:postcard_canyons,1,d:34333,d:alternativa,d:0
2269,h:drowning_song,1,d:34333,d:alternativa,d:0
2269,h:tennessee_waltz,1,d:34333,d:alternativa,d:0
2269,h:the_bear,1,d:34333,d:alternativa,d:0
3796,h:dads_guns,1,d:34333,d:alternativa,d:0
3796,h:silence_boils_over,1,d:36216,d:jazz,d:0
4808,h:dads_guns,1,d:34333,d:alternativa,d:0
4808,h:gigante,1,d:36564,d:jazz,d:0
4808,h:postcard_canyons,1,d:34333,d:alternativa,d:0
4808,h:drowning_song,1,d:34333,d:alternativa,d:0
4808,h:tennessee_waltz,1,d:34333,d:alternativa,d:0
4808,h:the_bear,1,d:34333,d:alternativa,d:0
4808,h:movimento_perpa_tuo_associativo,1,d:36603,d:tradicional_portuguesa,d:0
5526,h:dads_guns,1,d:34333,d:alternativa,d:0
5526,h:cristal,1,d:39476,d:electronica_dance,d:1
5526,h:break_it_instrumental_version,1,d:37767,d:alternativa,d:1
5526,h:headful_instrumental_version,1,d:37767,d:alternativa,d:1
5526,h:postcard_canyons,1,d:34333,d:alternativa,d:0
5526,h:drowning_song,1,d:34333,d:alternativa,d:0
5526,h:a_abrila,1,d:38088,d:alternativa,d:1
5526,h:tennessee_waltz,1,d:34333,d:alternativa,d:0
5526,h:echo,1,d:39476,d:electronica_dance,d:1
5526,h:the_bear,1,d:34333,d:alternativa,d:0
5526,h:growth,1,d:39476,d:electronica_dance,d:1
5526,h:whisper_1,1,d:39476,d:electronica_dance,d:1
5526,h:fantasy,1,d:39476,d:electronica_dance,d:1
2795,h:mika_relax_efects_remix,1,d:39119,d:electronica_dance,d:1
2795,h:snipers,1,d:37839,d:rap_hip_hop,d:1
2795,h:its_lovely,1,d:34165,d:electronica_dance,d:0
2795,h:outra_chance,1,d:36351,d:pop,d:1
818,h:afrika_fica_comigo,1,d:36609,d:rap_hip_hop,d:0
818,h:joker_74_ft_buehcys_noite_de_traia_a_o,1,d:38594,d:rap_hip_hop,d:0
818,h:kutegash_porque_nao_mudas_por_mim,1,d:37618,d:outro,d:1
818,h:se_amanha,1,d:35568,d:outro,d:0
818,h:danito_ft_myth_jp_lagrim_as_na_cara,1,d:38736,d:r_b,d:0
818,h:jp_onde_estas_tu,1,d:38736,d:r_b,d:1
818,h:na_o_esqueci_traia_a_o,1,d:36757,d:rap_hip_hop,d:0
818,h:danito_tarde_demais,1,d:35708,d:rap_hip_hop,d:0
1590,h:afrika_fica_comigo,1,d:36609,d:rap_hip_hop,d:0
1590,h:o_que_nos_valemos,1,d:37811,d:rap_hip_hop,d:0
1590,h:quero_te_sentir,1,d:35681,d:outro,d:0
1590,h:mc_kaus_falecidos_amigos,1,d:37691,d:rap_hip_hop,d:1
1590,h:napster_katchorras_feat_dmaziado,1,d:34841,d:rap_hip_hop,d:0
1732,h:afrika_fica_comigo,1,d:36609,d:rap_hip_hop,d:0
1732,h:quero_te_sentir,1,d:35681,d:outro,d:0
1732,h:mctropas_o_peso_da_culpa_r_i_p_filha,1,d:37223,d:rap_hip_hop,d:0
1732,h:ta_pioneiro_ft_ag_ir_som_tuga_par,1,d:33754,d:rap_hip_hop,d:1
1831,h:afrika_fica_comigo,1,d:36609,d:rap_hip_hop,d:0
1831,h:joker_74_buehcys_quero_te_perder,1,d:38594,d:rap_hip_hop,d:0
1831,h:fire_k_natacha_estrelas_brilhantes,1,d:36267,d:rap_hip_hop,d:1
2094,h:afrika_fica_comigo,1,d:36609,d:rap_hip_hop,d:0
2094,h:se_amanha,1,d:35568,d:outro,d:0
2094,h:a_minha_hista_ria_ft_missy_e_gijoe,1,d:35568,d:outro,d:0
2094,h:na_o_posso_ficar_calado,1,d:33754,d:rap_hip_hop,d:1
2368,h:afrika_fica_comigo,1,d:36609,d:rap_hip_hop,d:0
2368,h:a_sa_s_com_a_nostalgia,1,d:35568,d:outro,d:0
2368,h:a_minha_hista_ria_ft_missy_e_gijoe,1,d:35568,d:outro,d:0
2368,h:tu_a_s_a_minha_mulher,1,d:39639,d:rap_hip_hop,d:0
2494,h:afrika_fica_comigo,1,d:36609,d:rap_hip_hop,d:0
2494,h:afirmaa_ao,1,d:39007,d:rap_hip_hop,d:1
2494,h:crena_as,1,d:39007,d:rap_hip_hop,d:1
2494,h:danito_ft_myth_jp_lagrim_as_na_cara,1,d:38736,d:r_b,d:0
2494,h:ta_pioneiro_ft_ag_ir_som_tuga_par,1,d:33754,d:rap_hip_hop,d:1
4676,h:afrika_fica_comigo,1,d:36609,d:rap_hip_hop,d:0
4676,h:destino_traa_ado_canuca,1,d:37063,d:rap_hip_hop,d:1
4676,h:mctropas_o_peso_da_culpa_r_i_p_filha,1,d:37223,d:rap_hip_hop,d:0
4676,h:ta_pioneiro_ft_ag_ir_som_tuga_par,1,d:33754,d:rap_hip_hop,d:1
4676,h:distinto_ft_major_beck_voice_nao_vivi_sobrevi_vi,1,d:38666,d:rap_hip_hop,d:1
5452,h:afrika_fica_comigo,1,d:36609,d:rap_hip_hop,d:0
5452,h:joker_74_buehcys_quero_te_perder,1,d:38594,d:rap_hip_hop,d:0
5452,h:fire_k_natacha_estrelas_brilhantes,1,d:36267,d:rap_hip_hop,d:1
166,h:where_are_you_now,1,d:43274,d:rock,d:0
166,h:sa_mais_um_detalhe,1,d:43716,d:pop,d:0
101,h:singerlady,1,d:35266,d:r_b,d:0
101,h:som_da_revolta,1,d:38907,d:rap_hip_hop,d:1
101,h:1_vive_a_vida_kutegash,1,d:37618,d:outro,d:1
101,h:perdon_jesus,1,d:38907,d:rap_hip_hop,d:1
101,h:sexy_girl,1,d:41682,d:r_b,d:0
101,h:momentos_persuasivos_pa_rte_daruller,1,d:35946,d:rap_hip_hop,d:0
101,h:eterna_saudade,1,d:35839,d:rap_hip_hop,d:0
101,h:dia_perfeito,1,d:39976,d:rap_hip_hop,d:1
101,h:danka_feat_singerlady,1,d:39066,d:rap_hip_hop,d:0
1769,h:dreads_do_hip_hop_3,1,d:38376,d:rap_hip_hop,d:1
1769,h:kutegash_porque_nao_mudas_por_mim,1,d:37618,d:outro,d:1
1769,h:desiludido_nu_amor_myslo_ft_canuca,1,d:37063,d:rap_hip_hop,d:1
1769,h:dreads_do_hip_hop,1,d:38376,d:rap_hip_hop,d:0
1769,h:clima_de_festa,1,d:37380,d:rap_hip_hop,d:0
3969,h:as_portas_do_inferno_a_morte,1,d:36406,d:rap_hip_hop,d:1
3969,h:ghero_gangster_ft_ilusa_o_bobs_entra_no_jogo,1,d:36406,d:rap_hip_hop,d:1
540,h:tears_of_blood,1,d:33973,d:metal,d:1
540,h:we_are,1,d:38547,d:pop,d:0
540,h:put_on_the_lights,1,d:36008,d:outro,d:0
540,h:cuckoo_plan_feat_peter_hook,1,d:38547,d:pop,d:0
540,h:beat_riot_feat_peter_hook,1,d:38547,d:pop,d:0
212,h:adeus,1,d:34730,d:rap_hip_hop,d:0
212,h:sera_que_vale_a_pena,1,d:34730,d:rap_hip_hop,d:0
1573,h:so_quero_voltar_a_ter,1,d:39639,d:rap_hip_hop,d:0
1573,h:wone_es_a_razao_do_meu_viver,1,d:38766,d:rap_hip_hop,d:1
1573,h:amo_te_alma_ga_mea,1,d:39484,d:r_b,d:0
1573,h:sem_ti_na_o_dana_o,1,d:39484,d:r_b,d:0
1573,h:sa_eu_e_tu,1,d:39484,d:r_b,d:0
1573,h:malakay_ddg_noxax_muninas,1,d:38685,d:rap_hip_hop,d:1
1573,h:o_que_sinto_por_ti_sam_ldx_prod_5a_d,1,d:36244,d:rap_hip_hop,d:0
4227,h:so_quero_voltar_a_ter,1,d:39639,d:rap_hip_hop,d:0
4227,h:um_amor_perdido,1,d:39639,d:rap_hip_hop,d:0
7037,h:so_quero_voltar_a_ter,1,d:39639,d:rap_hip_hop,d:0
7037,h:tell_me_why_baby,1,d:44643,d:kizomba_zouk,d:1
7037,h:passado_a_teu_lado_goldmynd_feat_onix,1,d:39639,d:rap_hip_hop,d:1
7037,h:danito_tarde_demais,1,d:35708,d:rap_hip_hop,d:0
7037,h:tu_a_s_a_minha_mulher,1,d:39639,d:rap_hip_hop,d:0
1027,h:uma_kesta_o_de_imposia_a_o_dasulla_ft_poeta,1,d:44191,d:rap_hip_hop,d:1
1027,h:crioulo_mc_na_zona_sem_fundo,1,d:40246,d:rap_hip_hop,d:0
1027,h:da_gun_ca_bu_ben_cu_bluf,1,d:38006,d:rap_hip_hop,d:1
1027,h:dinheiro_pa_surviva_dasulla_ft_pof,1,d:41583,d:rap_hip_hop,d:1
1027,h:mgc_chega,1,d:34210,d:rap_hip_hop,d:1
1027,h:kixote_ft_morgadex_fredfox_amor_a_primeira_vista,1,d:39564,d:rap_hip_hop,d:1
1027,h:segundas_vias,1,d:38006,d:rap_hip_hop,d:1
